comentario,resposta_api
This song is definately the weeknds houdini ...song is flopping. He has stayed with the same sound for too long now ppl will get bored. He needs to evolve. Dont get me wrong this is not a bad song its just nothing unique or special. Nice melody but has no replay value.,"I would classify this comment as Negative, because although the commenter acknowledges that the song isn't ""bad"", they express several criticisms, including that it's too similar to other songs by The Weeknd and lacks uniqueness, replay value, and evolution in his sound."
"i need a love and deepspace girlie that can see the beauty of Caleb and this song to WORK with it,,","I would classify this comment as Positive. The commenter is expressing admiration for the artist (Caleb) and the song, indicating their enthusiasm and appreciation for the music."
One the most annoying songs,"Negative: This comment is negative because it expresses annoyance towards the song, implying that the commenter dislikes it."
This song is a banger ❤it lowkey reminds me of the same melody/verses in Ariana’s we can’t be friends,"I would classify this comment as Positive. The user calls the song a ""banger"", uses the heart eyes emoji (❤) to express enthusiasm, and compares it favorably to another popular song, indicating they have a positive opinion of the music."
Most annoying corporate radio song ever. Same with any Chappel Roan song,"I would classify this comment as Negative. The use of strong language (""annoying"") and the comparison to other songs by the same artist being similarly disliked indicates a clear dislike for the music video."
Monotone,"Neutral

Justification: The word ""monotone"" is a descriptive term that doesn't convey a clear positive or negative emotion, but rather a neutral observation about the tone of the music."
The music vibes like Chris Brown New Flames but I like it,"I would classify this comment as Positive. The commenter mentions that they ""like"" the music, indicating a positive sentiment towards the song."
"Such raw voices, no autotune at all awesomee","I would classify this comment as Positive. The commenter is expressing admiration for the singer's ""raw"" voice and the fact that it doesn't use auto-tune, indicating a genuine appreciation for the music."
Not as catchy or memorable as his last few singles. Maybe it will grow on me as I listen to it more. I'm down for the 80s sound though!,"I would classify this comment as Neutral. Although the commenter expresses some disappointment with the song's catchiness, they also mention that it may grow on them and appreciate the 80s sound, indicating a generally balanced and open-minded opinion."
"This is the worst song, contextually, that I've ever heard. This could literally be the commercial for cinnamon bubble gum. The fact that this has tens of millions of views within a week is a report card on our culture.","I would classify this comment as Negative. The commenter explicitly states that the song is ""the worst"" and makes scathing comparisons to commercial products, conveying strong disdain for the music."
"Sorry to say, nothing can beat starboy","I would classify this comment as Neutral. The commenter is expressing that something (presumably another song or artist) cannot surpass Starboy, but they are not explicitly praising or criticizing the music video itself."
Anyone else get 80’s Erasure vibes??,"I would classify this comment as Neutral. The commenter is expressing a subjective opinion about the music video's aesthetic, comparing it to another artist's style without necessarily showing strong emotions or opinions about the video itself."
vibes🖤🔥,"I would classify this comment as Positive. The use of ""vibes"" and emojis such as 🖤 and 🔥 convey a sense of enthusiasm and energy, indicating that the commenter enjoyed the music video."
"Wait wait wait , Did I alone notice that this melody is similar to Justin Bieber's song ""Baby""?","I would classify this comment as Positive. The tone is casual and curious, with the user expressing excitement and surprise (""wait wait wait"") rather than negativity or criticism."
Give me After Dark vibes❤❤❤,"I would classify this comment as Positive. The user is expressing their enthusiasm by using three hearts (❤❤❤), indicating a strong positive sentiment towards the music video's vibe, specifically the ""After Dark"" one."
Plss stop the ads it’s annoying and embarrassing,"I would classify this comment as Negative. The commenter expresses frustration and embarrassment towards the ads on the YouTube video, indicating a negative sentiment towards the ad experience."
"Hi Justin. Deep fake mask life going well for you. Super processed music, commercial formula executed flawlessly. Hypnotizing the listeners with your Justin sound. Feeding our minds subliminals. Right on. Good on you. I just see you for what you are. Deceptive influencer.","I would classify this comment as Negative. Although the commenter starts by complimenting Justin's ""processed music"" and ""commercial formula"", their tone quickly turns critical, accusing him of being a ""deceptive influencer"" who is ""feeding our minds subliminals"". The sarcastic phrase ""Good on you"" also suggests that the commenter has a negative opinion of Justin's work."
"The rare case of someone that still keeps the 80s traces on his songs, not fully of my taste but deserves my complete respect for keeping the ""melody"" alive.","I would classify this comment as Positive. The commenter expresses respect and admiration for the artist's ability to keep the spirit of the 80s alive in their music, despite not being entirely fond of it themselves."
"heard the acoustic version today, and it as amazing, true artist this person is.","I classify this comment as Positive. Justification: The commenter uses superlatives (""amazing"") to describe their experience with the music, and also praises the artist's talent, indicating a strong positive sentiment towards the song and the artist."
"This song is pretty forgettable for a single, what happened","I would classify this comment as Negative. The phrase ""pretty forgettable"" implies that the commenter finds the song unimpressive, and their question (""what happened"") suggests disappointment or surprise at the quality of the music."
HELP ITS SO CATCHY,"I would classify this comment as Positive. The use of ""HELP"" and ""SO CATCHY"" emphasizes the commenter's strong enthusiasm and enjoyment of the song, indicating a positive sentiment."
My ringtone ❤❤❤,"I would classify this comment as Positive. The three heart emojis (❤❤❤) indicate strong affection and enthusiasm, suggesting that the commenter is expressing their love for the song or artist, which is a positive sentiment."
"This song hits differently, and the lyrics are so amazing.","I would classify this comment as Positive. The user's use of the phrase ""hits differently"" suggests that the song has had a profound impact on them, and their praise for the ""amazing"" lyrics further reinforces the positive sentiment."
"Why is the chorus the exact same as ""we can't be friends""","I would classify this comment as Negative, because it expresses disappointment and criticism towards the song's repetition of the chorus."
Stevie B vibes!!! If you know you know!!! 90s baby!!,"I would classify this comment as Positive. The use of enthusiastic phrases like ""Stevie B vibes"" and ""If you know you know"" convey excitement and shared enthusiasm for the music, while the mention of being a ""90s baby"" adds a sense of nostalgia and fondness."
This song is actually terribly generic.,"I would classify this comment as Negative. The use of the word ""terribly"" to describe something as ""generic"" implies a strong negative sentiment towards the song."
"every time he is able to overwhelm you with his songs, every word never wasted and a melody that never tires in every song","I classify this comment as Positive. Justification: The commenter uses enthusiastic language (""overwhelm"", ""never wasted"", ""never tires"") to express their admiration for the artist's ability to craft meaningful and engaging music."
Love the 80's vibe. A testament to the great sounds of the past.,"I would classify this comment as Positive. The user expresses enthusiasm for the ""80's vibe"" and describes it as a ""testament"" to the greatness of the past, indicating a strong appreciation for the music video."
such magical vibe!!,"I would classify this comment as Positive. Justification: The use of the word ""magical"" and the expression ""such"" to emphasize the sentiment convey a strong sense of enthusiasm and admiration for the music video."
I would've loved to hear 1980s Depeche Mode cover this song. David Gahan's vocals would've been awesome for this song.,"I classify this comment as Positive. The user expresses enthusiasm and admiration for the idea of a 1980s Depeche Mode cover, highlighting the vocalist David Gahan's potential to make it great."
It’s a multiverse Abel from afterhours,I would classify this comment as Neutral. This is because it's simply stating a fact about the song's title and not expressing any emotion or opinion about the music video or its content.
breakbeats techno making a comeback,I would classify this comment as Positive. This is because the commenter is expressing enthusiasm for the return of a specific genre (breakbeats techno) implying that they are happy to see its resurgence.
"Beautiful music, great lyrics. Perfect song.","I would classify this comment as Positive. The use of superlatives such as ""beautiful"", ""great"", and ""perfect"" indicates a strong positive sentiment towards the song and its various components."
This is dope! But he could've put more beat and soul to this sound.,"I would classify this comment as Neutral with a slight positive lean. The phrase ""This is dope!"" clearly expresses enthusiasm and positivity towards the music, while the subsequent criticism (""he could've put more beat and soul"") keeps the tone from being overwhelmingly positive."
I love this fuckin videos from the graphics and the beat,"Positive: The commenter explicitly states they ""love"" the video, using strong positive language (""fuckin"") to emphasize their enthusiasm for the visual elements and music."
"""Love this song, know it, by heart by now do I""! Qoute by Michael the Archangel #BookofMichael #Bookofnow #Bookoflife #testimony #living #WITTNESS #lifelessonsinmusic","I would classify this comment as Positive. The commenter explicitly states ""Love this song"", expresses familiarity with it (""know it, by heart""), and associates it with a sense of spirituality and personal experience (""testimony"", ""#BookofMichael"", etc.), indicating a strong positive sentiment towards the song."
Have you read the lyrics? The dude must be high 😂,"I would classify this comment as Neutral. While it starts off with a question that shows interest in the song's lyrics, the tone quickly shifts to humor with the use of ""high"" (implying the singer was under the influence) and the laughing emoji 😂, which makes it a lighthearted and non-serious remark rather than a positive or negative one."
Ohhh man!!! this is soulfull : ),"I would classify this comment as Positive. The commenter uses enthusiastic language (""Ohhh man!!!"") and exclaims that the video is ""soulful"", which suggests they have a strong positive emotional response to the music."
"Cara só ele consegue isso, um clipe manjado, batendo de carro, correndo no meio de um temporal 😂 mas o visual é incrível 🎉❤ te amo Abel","I would classify this comment as Positive. The user expresses admiration for the music video (""um clipe manjado"" means ""a messed up clip"" but is said in a playful tone), mentions that it's ""incrível"" (incredible) and uses enthusiastic emojis like 😂, 🎉, and ❤ to show their excitement and affection for the artist Abel."
Nothing will beat after hours album.,"I would classify this comment as Positive. The commenter is expressing admiration for the artist's work, specifically their album ""After Hours"", by stating that nothing can top it, which indicates a strong liking and approval."
Destiny ringtone on this music Nokia Smart fon,"I would classify this comment as Neutral. The comment is not expressing a clear opinion about the music video itself, but rather making a humorous observation about the phone used to create the ringtone."
Is disgusting how some people wish the death to others but it's amazing how the universe has it's way to save people of such ugly creatures and transform them into something even more powerful than before and then the ugly ones😂😂😂boy bye !,"I would classify this comment as Positive. Justification: The commenter uses words like ""amazing"" and ""transformed into something even more powerful"", indicating a positive tone, while also poking fun at people with a sarcastic tone (""ugly creatures"", ""boy bye"")."
This song beat is similar to we are electric by flying steps 😅,"I would classify this comment as Neutral. The comment doesn't express a clear opinion about the music video itself, but rather makes an observation about the song's similarity to another song."
He has rhythm and his songs have pattern which is adding beauty to his songs,"I would classify this comment as Positive.

Justification: The commenter uses positive language such as ""adding beauty"" and highlights the artist's skills (""has rhythm"", ""songs have pattern""), indicating that they appreciate the artist's music."
80s vibes,"I would classify this comment as Positive. The mention of ""80s vibes"" implies that the commenter has a favorable impression of the song's style and nostalgic value."
Nokia phones ringtone remastered,"I would classify this comment as Neutral. The comment simply states the topic of the video without expressing any emotion or opinion about it, making it a neutral statement."
Too similar in vibe to the previous 2 albums,"I would classify this comment as Neutral. The comment is not expressing a strong positive or negative emotion, but rather making an observational statement about the similarity of the album's vibe to its predecessors."
I definitely heard that beat sometime before 😅,"Neutral: This comment is neutral because it's expressing a factual opinion about the song (that they've heard the beat before) rather than an emotional one, and it doesn't contain any explicit praise or criticism. 😊"
This song gives somewhat the vibes of we can't be friends,"I would classify this comment as Neutral. The commenter is making a comparison between the current song and another song (""We Can't Be Friends""), but it doesn't express a clear positive or negative opinion about the video itself, only noting a perceived similarity in tone or atmosphere."
I love this music ! The chorus make me think of a song of one direction … Anyone thinks the same ?,"I would classify this comment as Positive. The user explicitly states they ""love"" the music, which indicates a strong positive sentiment towards the video."
The lyrics hit me so hard too ngl💥🎙️🎶,"I would classify this comment as Positive. The user is expressing that the lyrics had a strong emotional impact on them, using phrases like ""hit me so hard"" and emojis that convey excitement and enthusiasm (💥)."
Anyone else getting major CHVRCHES vibes?,"I would classify this comment as Positive. The commenter is expressing a sense of excitement and connection to the music, using enthusiastic language (""major"") and referencing another artist they admire (""CHVRCHES"")."
"Nah definitely not his best, more of a mess...odessy??? Beat also is horrible!","I would classify this comment as Negative. The user expresses disappointment with the song, calling it ""not [the artist's] best"" and stating that it's a ""mess"", which conveys a negative sentiment about the music."
The wekndis Magic this Song Amazing vibes❤🇮🇹,"I would classify this comment as Positive. The use of superlatives such as ""Amazing"" and the enthusiastic tone convey a strong positive sentiment, emphasizing the commenter's enjoyment of the song."
This gives me goodbye horses vibes,"I would classify this comment as Positive. The commenter is making a favorable comparison to another popular song (""Goodbye"" by Lewis Capaldi), indicating that they enjoy the music video and are associating it with positive feelings."
This is neat music. I really love the vibes I get from this song.,"I would classify this comment as Positive. The user explicitly states that they ""love"" the vibe of the song, indicating a strong positive sentiment towards the music."
quite nostalgic,"I would classify this comment as Positive. The word ""nostalgic"" implies that the commenter is experiencing a positive emotional response to the music video, likely due to it bringing back fond memories."
The acoustic version has now ruined this version for me. The acoustic version is how it was supposed to be sung.,"I would classify this comment as Negative. The commenter expresses disappointment and frustration that the original version of the song has been altered, stating that the acoustic version has ""ruined"" their perception of it."
people dont really  understand how difficult it is to make a song this mediocre and lifeless,"I would classify this comment as Negative. The commenter explicitly states that the song is ""mediocre"" and ""lifeless"", which are strong negative adjectives."
