comentario,resposta_api
"April 1st 2025? This April is not a fool, but full of Vibes. 💃💃💃💃💃💃💃","I would classify this comment as Positive. The user mentions ""Vibes"" and uses multiple dancing emojis (💃), indicating a enthusiastic and upbeat tone that suggests they enjoyed the music video or have a positive association with it."
"For anyone who loves this vibe, but also Lana Del Rey and maybe some Miley Cyrus, you HAVE to check out the hidden gem CELIIN’s music! Her new song ICON is such a summer vibe🌞 thank me later ;)","I would classify this comment as Positive. The commenter enthusiastically recommends CELIIN's music to fans of Lana Del Rey and Miley Cyrus, calling it a ""summer vibe"" and implying that readers will love it, with the winking face emoji 😉 further emphasizing their positive sentiment."
Espresso has a Cheri Cheri Lady vibe but you've put such a unique twist on it. Great stuff!🙂,"I classify this comment as Positive. The commenter explicitly states that the song is ""great"" and praises the artist's unique twist, using enthusiastic language with a smiling face emoji 🙂 to convey their positivity."
"There is genocide in Gaza but except for a few, no one cares, this fire will burn us too, one day everyone will die and give account in the presence of the creator, no one is permanent, the creator expresses it this way in the book, Surah Anbiya, verse 35: Every living being shall taste death. We shall test you with good and evil as a test, and to Us you shall be returned.","I would classify this comment as Negative.

Justification: Although the comment references a song and mentions God's will, its primary focus is on the suffering of people in Gaza and the inevitability of death for everyone, which creates a somber and critical tone that is characteristic of negative sentiment."
✏️ describe the vibe,"I would classify this comment as Neutral. This is because the commenter is simply asking to ""describe the vibe"" without expressing any emotional tone or opinion about the song itself. The language used is also quite objective and does not contain any sentiment-laden words."
"I was sure it's a Russian pop,  the melody and the singing sounds extremely similar in style lol","I would classify this comment as Positive. The tone is lighthearted and playful, with the use of ""lol"" indicating a sense of humor, and the commenter's initial assumption about the song being Russian pop implies that they were pleasantly surprised by the actual music."
Sabrina brought that old fashioned beach vibe to Espresso but this only solidified the leathery Magda from Something About Mary look!No sexy only Magda!!!I even thought Sabrina was Magda but Magda would not be so chunky!,"I would classify this comment as Negative. Although the commenter starts by praising Sabrina, they quickly turn their attention to criticizing the music video's aesthetic, comparing it unfavorably to a famous movie character and using words like ""leathery"" and ""chunky"" to convey disapproval."
"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?","I would classify this comment as Positive. The user expresses admiration for the person's ""power"" and uses a laughing emoji (😂) to show their amusement and enjoyment of the moment, indicating a positive sentiment towards the video."
I have a class at this EXACT place that this music video was filmed and it’s always so nostalgic knowing I’ve been in the exact place Sabrina has been😭🩷,"I would classify this comment as Positive. The commenter expresses nostalgia and excitement, using emotive language (""EXACT"", ""😭"") to convey their enthusiasm for the music video's connection to their own experience."
İt’s so good. Summer vibe ❤,"I would classify this comment as Positive. The commenter uses the word ""good"" to describe their opinion of the video, and adds an emoticon symbol (❤) to convey enthusiasm and positivity."
"Hot Bassline, synth lines, and percussion","Positive: The commenter is specifically praising certain aspects of the song, such as the bassline, synth lines, and percussion, indicating their enthusiasm for the music."
It's  a nostalgic masterpiece 😊,"I would classify this comment as Positive. The user uses the phrase ""nostalgic masterpiece"" to express their appreciation for the music video, and the smiling face emoji (😊) further reinforces the positive tone of the comment."
Cool vibrant vibey song,"I would classify this comment as Positive. The use of words like ""cool"", ""vibrant"", and ""vibey"" suggests a strong positive sentiment towards the song, implying that it has a lively and energetic atmosphere."
"Obvio, vibes Sabrina Carpinter ❤ En lo personal no me gusta que metan rap, pero  de ahí en fuera Uuhhh!❤Dale, giiiiirrrllllll","I would classify this comment as Positive. The user starts by expressing their obvious (obvio) love for the artist Sabrina Carpenter and uses positive emojis like ❤️. Although they initially mention not liking rap, they quickly move past that to enthusiastically support the music video (""Uuhhh!❤️"", ""Dale, giiiiirrrllllll""), indicating a generally positive sentiment towards the content."
Summer vibes in the 2000s but it’s made in 2024lol 3:20,"I would classify this comment as Positive. The use of ""summer vibes"" and ""made me feel like I'm back to my childhood days"" indicates that the commenter has a positive association with the music video, and the lighthearted tone (""lol"") suggests a playful and upbeat attitude."
2022 summer vibes like say so and kiss me more if only this was made in 2022 it would complete my 2022 song list,"I classify this comment as Positive. The user expresses their enthusiasm for the song's ""summer vibes"" and mentions two other songs they enjoy, indicating a positive emotional response to the music."
"40 years deep into selling promiscuity to teenagers, so true bestie Sabrina 😊","I would classify this comment as Negative. The tone of the comment is critical towards the artist's past work, implying that they have been promoting harmful or problematic content for decades, and also makes a reference to ""selling promiscuity"" which has a negative connotation."
The vintage vibes are strong with this one! Obsessed with the aesthetic and that end teaser has me counting down the days for the next drop.,"I would classify this comment as Positive. The user expresses enthusiasm and obsession with the video's ""vintage vibes"" and aesthetic, and is excitedly anticipating the next release, indicating a strong positive sentiment towards the content."
"2:57 I love how the officer handcuffed her in the time 3:01 and suddenly freed herself just to say goodbye to her friends 😂 she’s so powerful, isn’t she?","I would classify this comment as Positive. The commenter uses words like ""love"" and ""powerful"", indicating a strong appreciation for the scene and the character's actions, which is a clear expression of positivity."
Volume music is so cool and it's so fantastic and the voice and the beats everything is very perfect,"I would classify this comment as Positive. The comment uses superlatives such as ""so cool"", ""fantastic"", and ""perfect"" to express enthusiasm and admiration for the music video, indicating a highly positive sentiment towards it."
Wow Wow it's beautiful summer vibe❤❤❤,"I would classify this comment as Positive. The use of three heart emojis (❤❤❤) and enthusiastic language (""Wow"") convey a strong sense of enthusiasm and appreciation for the music video, indicating a positive sentiment."
"The vintage vibes are immaculate, and that teaser at the end has me counting down the seconds until the album drops! This song is already the anthem of the summer.","I would classify this comment as Positive. The use of positive adjectives such as ""immaculate"" and phrases like ""anthem of the summer"" convey a strong enthusiasm and admiration for the music video, indicating a positive sentiment."
"This tune is so catchy, I just love it. The video reminds me why I like being a girl! Great tune young lady. 😊","I would classify this comment as Positive. The comment uses enthusiastic language such as ""so catchy"", ""I just love it"", and ""Great tune"" to express their appreciation for the song, and even mentions that the video has a positive impact on their identity (""reminds me why I like being a girl"")."
"This song hits like that first sip of espresso — bold, fresh, and impossible to ignore. I poured that same energy into my latest track. Come vibe with me!","I would classify this comment as Positive. The use of words such as ""hits"", ""bold"", ""fresh"", and ""impossible to ignore"" convey a strong enthusiasm and admiration for the song, indicating a positive sentiment towards it."
Lyrics are absolute gold…😂 🙌🏻🙌🏻🙌🏻 Great Music….,"I would classify this comment as Positive. The commenter uses enthusiastic language (""absolute gold""), emojis (😂, 🙌🏻), and explicit praise (""Great Music"") to express their admiration for the music video."
"The comments here prove to me the majority of people are NPCs. This “music” is trash. It’s lacking soul, lacking authentic sound. Completely synthesized voice. Another example of our society imploding","I would classify this comment as Negative. The commenter uses strong language to express their dislike for the music, calling it ""trash"" and stating it lacks ""soul"" and ""authentic sound"", with a hint of conspiracy theory by comparing people who like the music to NPCs (non-player characters)."
Autotune she os shite,"I would classify this comment as Negative. The use of the word ""shite"" is a strong negative sentiment indicator, implying that the commenter has a strongly unfavorable opinion of the artist's use of Autotune."
Good lyrics,"I classify this comment as Positive because it expresses appreciation for the lyrics of the song, indicating a positive opinion about the content."
Without the vocals this could have been a Flamingosis track,I would classify this comment as Neutral. The commenter is making an observation about the similarity of the instrumental to another artist's style rather than expressing a strong opinion or emotion towards the original video.
"at minute 0:32 there is an opening of the Stereo Field and Panorama, it seems random, could it be an error in the mix/mastering phase?","I would classify this comment as Neutral. The commenter is simply pointing out a technical aspect of the music video and asking a question, without expressing any emotional opinion or criticism about the content."
Only around a year old but someone the look of the video looks nostalgic,"I would classify this comment as Positive. The commenter is expressing a positive sentiment by describing the video's aesthetic as ""nostalgic"", implying that it has a warm and familiar feel that they enjoy."
Generic crap,"I would classify this comment as Negative because it uses a derogatory term (""crap"") to describe the content of the video, expressing a strong dislike."
The non vocalised noises like near the start actually sound so good to be honest,"I would classify this comment as Positive. The user explicitly states that they ""think"" the non-vocalized noises are ""good"", indicating a positive sentiment towards the music video."
It’s giving Ride Lana Del Rey vibes and I love it,"I would classify this comment as Positive. The user explicitly states that they ""love"" the music, indicating a strong positive sentiment towards the song and its similarities to another popular artist's style."
"The lyrics seem to be written from a narc and the sound is a complete imitation of a typical Katy Perry song...I am sorry to say this, but nothing would miss in this world if this song didn't exist.","I would classify this comment as Negative. The commenter explicitly states that the song has no value and that its existence wouldn't be missed, while also criticizing the lyrics and comparing the sound unfavorably to a well-known artist's style."
The lyrics the dance the theme all of it garbage and Sabrina is incredibly mid at best,"I would classify this comment as Negative. The commenter uses strong language to express their dislike for various aspects of the music video (""garbage"" x3) and also insults the artist, calling her ""incredibly mid at best"", which clearly conveys a negative sentiment towards Sabrina and her work."
Probably the worst thing i ever heard,"Negative: This comment expresses strong dislike for the song, using the phrase ""worst thing I ever heard"" to convey its negative sentiment."
Madonna in the early days . Nostalgic JUST LISTEN.,"I would classify this comment as Positive. The commenter expresses nostalgia for Madonna's ""early days"" and simply tells others to ""JUST LISTEN"", implying that they should enjoy the music without criticism or negativity."
there's such Bollywood vibe to this I can't explain,"I would classify this comment as Positive. The user is expressing enthusiasm and surprise at the song's Bollywood-inspired sound, indicating a positive emotional response."
Overrated and annoying trash,"Negative

This comment is negative because it uses strong language to express dislike for the music video, calling it ""overrated"" and ""annoying trash"", which indicates a strong negative sentiment."
Please help Argentina that is under a dictatorship and people is being disappeared and beat to dead 🙏🏻🙏🏻😥😥😥,"I would classify this comment as Negative. The commenter expresses sadness and distress about the situation in Argentina, using emotive language such as ""disappeared"", ""beat to death"", and tears of sorrow (😥), indicating a strong negative sentiment towards the authoritarian regime."
The vibe is actually crazy,"I would classify this comment as Positive. The word ""crazy"" has a positive connotation when used to describe something that's exciting or impressive, indicating that the commenter enjoyed the video's energy."
Why did I get the Barbie vibes,"I would classify this comment as Positive. The commenter is expressing a positive association with the music video by mentioning ""Barbie vibes"", which implies that they enjoyed the video's aesthetic or tone and drew a favorable comparison to the iconic doll."
ignore what she is singing about just enjoy the vibe and the music,"I would classify this comment as Positive. The commenter is encouraging others to focus on the positive aspects of the music (the ""vibe"" and ""music"") rather than the lyrics, which suggests they have a generally upbeat attitude towards the video."
Awesome and Ecstatic vibe .Hottest post star in the world right now .,"I would classify this comment as Positive. The user uses superlatives such as ""Awesome"", ""Ecstatic"", and ""Hottest"" to express their enthusiasm and admiration for the music video, indicating a strong positive sentiment."
This song has 90's vibes. I love it.,"I would classify this comment as Positive. The user explicitly states that they ""love"" the song, which indicates a strong positive sentiment towards the music."
Another Soul Seller.. Rubbish Repetitive  Crap,"I would classify this comment as Negative.

This is justified because the commenter uses strong negative language such as ""Rubbish"", ""Crap"" to express their dislike for the music video. The tone is overwhelmingly critical and dismissive, indicating a strong negative sentiment towards the content."
This song is a summer bop and I love the beat too! It’s still a banger in 2025 💯,"I would classify this comment as Positive. The commenter uses phrases like ""summer bop"" and ""banger"" to express their enthusiasm for the song, and adds an enthusiastic emoji (💯) to further emphasize their positive sentiment."
Autotune,"I would classify this comment as Neutral. The commenter is simply mentioning ""Autotune"", likely referencing the audio processing technology used in the song, without expressing any clear sentiment towards the content of the video or music."
When an awesome beat is paired with the perfect singing voice. The video also helps. It's a carefree summer time vibe song. Great way to destress. 🌞 🎶😊,"I would classify this comment as Positive. This is because the commenter uses positive adjectives such as ""awesome"", ""perfect"", and ""great"" to describe the music, and also mentions that it's a great way to ""destress"", implying that the song has a calming effect. The tone of the comment is upbeat and enthusiastic, with emojis like 🌞, 🎶, and 😊 further reinforcing its positivity."
