comentario,resposta_api
Poe you're at a pretentious gay party in NYC and the music is awful,"I would classify this comment as Negative. The use of the phrase ""awful"" explicitly expresses dislike for the music, and the additional context about being at a ""pretentious"" party implies that the commenter has a negative opinion overall."
why every girls in this mv has vocal fry?,"I would classify this comment as Negative. The commenter is expressing frustration and annoyance towards the characteristic ""vocal fry"" used by female singers in the music video, which implies that they have a negative opinion about it."
doechii underused in this little verse,"I would classify this comment as Negative. The commenter is suggesting that Doechii's contribution to the song was minimal or underutilized, implying disappointment with her role in the music video."
Has Kesha vibes,"I would classify this comment as Positive. The commenter is drawing a comparison to popular artist Kesha's style, implying that they enjoy the video's sound or aesthetic."
The beat is giving Deadmau5 Strobe and I love it,"I would classify this comment as Positive. The user explicitly states they ""love"" the beat, indicating a strong positive sentiment towards the music."
Totally waiter vibes,"I would classify this comment as Neutral. The commenter is making a vague reference to the song's lyrics or theme (waiter), but it doesn't convey any strong emotional tone, making it a neutral statement."
"The mixing in this music sucks, fire your producer","I would classify this comment as Negative. The use of strong language (""sucks"" and ""fire"") and criticism of the producer's work indicates a strongly negative sentiment towards the music video."
"""Its giving waiter vibes""","I would classify this comment as Neutral. The commenter is making a descriptive observation about the music video's style or aesthetic, rather than expressing a positive or negative emotional response to it."
"No idea who Charli xcx is or anyone else in the vid... was so lost till towards the end- when I got excited, cuz I saw/recognized Chloë Sevigny. Vibe turned bummed real quick with the realization ohh- kay, I'm OLD- THAT'S what's going on here. 😅","I would classify this comment as Positive. Although the commenter initially felt lost and disconnected from the video, they eventually became excited to recognize Chloë Sevigny, indicating a positive reaction towards the end of the video. The tone is also lighthearted and playful, with a winking face emoji 😅, which suggests that the commenter's overall sentiment is upbeat."
"This has GOT to be the most pap, inane, boring, repetitive slop I've EVER heard. if this is the 'new' women's thing its frankly disappointing. yours, a woman who obviously has more rizz and tits than all those over made-up viciously finger-nailed bimbos.","I would classify this comment as Negative. The commenter uses strong negative language to describe the music, calling it ""pap"", ""slop"", and ""boring"" and expresses disappointment in what they perceive as a lack of substance or authenticity in the genre."
Eyy. Baddie vibes.,"I would classify this comment as Positive. Justification: The use of ""baddie"" and the enthusiastic tone (""Eyy"") convey a sense of excitement and approval towards the music video."
Trash doesn't even try to hide autotune what does music have become just noice,"I would classify this comment as Negative. The user is expressing disappointment and frustration with the song's use of autotune, implying that it has lost its authenticity or value."
Am I the only one hearing the melody from Realiti by Grimes in this?,"I would classify this comment as Neutral. The commenter is simply stating an observation about the song's similarity to another track, without expressing any strong emotions or opinions."
"""Totally waiter vibes"" was what got me","I would classify this comment as Positive. The commenter is expressing their enthusiasm and connection to the song by saying it evokes ""waiter vibes"", implying that the music has a strong impact on them."
I love this song it’s such a vibe ❤,"I would classify this comment as Positive. The commenter explicitly states their love for the song and uses a positive adjective (""vibe"") to describe it, indicating a strong emotional connection and enthusiasm for the music. The inclusion of the heart eyes emoji (❤) also reinforces the positive sentiment."
being 5hrs late to a dinner is such a DIVA vibe.,"I would classify this comment as Positive. The phrase ""DIVA vibe"" has a positive connotation, implying that the commenter finds the situation amusing and stylish, rather than annoyed or frustrated."
in house jokes and a killer synth 🙂🙃🙂,"Positive. The commenter uses emojis indicating happiness (🙂) and playfulness (🙃), suggesting they enjoyed the music video's lighthearted and humorous aspects."
"""LoVe HeR 🥰👀ToTaLLy WaiTeR vIbEs🤵‍♀✨""","I would classify this comment as Positive. The use of the heart eyes emoji (🥰), eye emojis (👀), and sparkles (✨) convey a playful, enthusiastic, and upbeat tone, indicating that the commenter loves the video."
The best is fun and catchy. Almost sounds like something out of the late Y2K era. The music video is funny.,"I classify this comment as Positive. Justification: The commenter uses positive adjectives such as ""best"", ""fun"", and ""catchy"" to describe the song, and also mentions that the music video is ""funny"", indicating a overall positive sentiment towards the content."
Nice tune .. great vocal production which enhanced the vocal and Topline 🙏…didn’t get the intro movie bit really ; I’m prbly too old and male tho 😂… ☄️,"I would classify this comment as Positive. The commenter uses phrases like ""nice tune"" and ""great vocal production"", indicating that they enjoy the music. They also use emojis to express their positive emotions, such as 🙏 and ☄️. Although they mention a minor criticism about not getting the intro movie bit, it is framed as a personal issue rather than a criticism of the song itself."
"This song is already so good, but it hits so different when it reminds you of the level you've reached in life; where things are noticeably different with you and working in your favor. It took some time to get to the top, you're not jumping around or being dramatic about it- hence the steady and calm vibe. It's not about ego, you're just in a certain knowing of what you hold.","I would classify this comment as Positive. The commenter is expressing admiration for the song, highlighting its ability to evoke emotions and nostalgia, and appreciating the artist's authenticity and maturity."
my god so love this track so upbeat it brings tingling energy through my bones...❤!,"I would classify this comment as Positive. The use of superlatives such as ""my god"" and ""so love"", along with enthusiastic language like ""tingling energy"" and the heart symbol ❤, convey a strong sense of enthusiasm and enjoyment towards the music video."
God awful music.,"I would classify this comment as Negative. The use of strong language (""God awful"") indicates a strong negative sentiment towards the music."
Esta cantante ha sido muy vanguardista y adelantada a sus contemporáneos. Otro sello es su creatividad y qué decir de su originalidad,"I would classify this comment as Positive. The user praises the singer's boldness, creativity, and originality, using positive adjectives such as ""vanguardista"" and ""adelantada"", indicating a strong appreciation for their artistic style."
She's such a vibe...,"I would classify this comment as Positive. The phrase ""such a vibe"" is often used to express enthusiasm and admiration for something, indicating a positive sentiment towards the artist or music being discussed."
Beat Reminds me of Glamorous by Fergie,"I would classify this comment as Positive. The commenter is expressing a positive association with the song, likening it to another popular and upbeat track (""Glamorous"" by Fergie)."
"Her voice has so much potential...fire the music producer. Her voice can make it to the top but not these beats,.","I would classify this comment as Negative. The commenter is criticizing the music producer and expressing disappointment with the song's beat, while only mentioning the artist's ""potential"", implying that the current production doesn't meet their expectations."
Never thought this girl Charlie could actually sing. Like all her songs are so easy vocally to say. Don't call this singing at all. No effort at all.  Does she even have full singing capability. Literally 🤔 wondering.,"I would classify this comment as Negative, because the commenter expresses disappointment and criticism towards Charlie's singing abilities, stating that it doesn't require much effort and questioning whether she has actual singing capabilities."
Whoever made the beat deserves a payrise,"I would classify this comment as Positive. The commenter is expressing admiration for the beat's quality, implying that it's exceptional and deserving of recognition with a ""payrise"", which is a humorous way to emphasize their appreciation."
