comentario,resposta_api
"The autumn equinox painting, the yellow waltz preamble of the season trees, is an emotional psychological theatrical scenario of the composition of the colors displayed on the heavenly wall; the sincere gray is amalgam  with the light of afterglow, in the shades of all the perpetives of the firmament !!!  The vision of the mermaid took place on the blue stone of the sea, and under the great mouth of the moon, which sang in the tuning fork of the watery world of whales and dolphins; capturing the senses of sailors and fishermen; and waking up the deep sleep of the rocks in the infinity of oceanic thoughts!!!  A  pintura do equinócio outonal, o preâmbulo da valsa amarela das árvores da estação,  é um cenário teatral psicológico emocional da composição das cores exibidas na parede celestial;  o cinzento sincero se amálgama com a luz do arrebol, nos tons de todas as perpectivas do firmamento!!! A visão da sereia aconteceu sobre a pedra azul do mar, e sob a grande boca da lua, que cantava no diapasão do mundo aquático das baleias e golfinhos; capturando os sentidos dos marinheiros e pescadores; e acordando o sono profundo dos rochedos no infinito dos pensamentos oceanicos!!!  La peinture de l'équinoxe d'automne, préambule de la valse jaune des arbres de saison, est un scénario théâtral psychologique émotionnel de la composition des couleurs affichées sur le mur céleste ; le gris sincère s'amalgame avec la lumière de la rémanence, dans les nuances de tous les perpétifs du firmament !!! La vision de la sirène a eu lieu sur la pierre bleue de la mer, et sous la grande bouche de la lune, qui chantait dans le diapason du monde aquatique des baleines et des dauphins ; capturer les sens des marins et des pêcheurs ; et réveiller le sommeil profond des roches dans l'infinité des pensées océaniques !!! La pintura del equinoccio de otoño, el vals amarillo preámbulo de los árboles de temporada, es un escenario teatral psicológico emocional de la composición de los colores que se muestran en la pared celestial; ¡¡¡El gris sincero es amalgama con la luz del resplandor, en las sombras de todas las perpetivas del firmamento !!! La visión de la sirena tuvo lugar sobre la piedra azul del mar, y bajo la gran boca de la luna, que cantaba en el diapasón del mundo acuático de las ballenas y los delfines; capturando los sentidos de marineros y pescadores; y despertando  el sueño profundo de las rocas en la infinidad de pensamientos oceánicos!!! Il dipinto dell'equinozio d'autunno, il preambolo del valzer giallo degli alberi della stagione, è uno scenario teatrale psicologico emotivo della composizione dei colori esposti sulla parete celeste; il grigio sincero si amalgama con la luce degli ultimi bagliori, nelle sfumature di tutti i perpetui del firmamento!!! La visione della sirena ebbe luogo sulla pietra azzurra del mare, e sotto la grande bocca della luna, che cantava nel diapason del mondo acquatico delle balene e dei delfini; catturare i sensi di marinai e pescatori; e svegliarsi  il sonno profondo degli scogli nell'infinito dei pensieri oceanici!!! Das Herbst-Tagundnachtgleiche-Gemälde, die gelbe Walzer-Einleitung der Jahreszeitenbäume, ist ein emotional-psychologisches Theaterszenario der Komposition der Farben, die an der himmlischen Wand angezeigt werden; Das aufrichtige Grau verschmilzt mit dem Licht des Nachglühens, in den Schattierungen aller Perpetiven des Firmaments !!! Die Vision der Meerjungfrau fand auf dem blauen Stein des Meeres und unter dem großen Mund des Mondes statt, der in der Stimmgabel der Wasserwelt der Wale und Delfine sang; Entführung der Sinne von Seeleuten und Fischern;; Den tiefen Schlaf der Felsen erwachen lassen, in der Unendlichkeit ozeanischer Gedanken; am unendlichen Grund der Ozeane!!! JJJSSS","I classify this YouTube music video comment as Positive. The justification is that the language used is highly poetic and descriptive, with a focus on the beauty and emotional impact of the artwork. The use of metaphors, similes, and personification creates a vivid and imaginative portrayal of the autumn equinox painting, evoking feelings of wonder, awe, and serenity."
Why does the beat sound like Morgan wallens new song “love somebody” ?! 🤔,"I would classify this comment as Neutral. The commenter is simply asking a question about the similarity between the song's beat and another artist's work, without expressing any positive or negative sentiment towards the video itself."
I love this song and the lyrics 🤞🏻💆🏻‍♀️,"Positive: This comment expresses enthusiasm and affection for the song and its lyrics, using phrases like ""I love"" and emojis that convey excitement (e.g. 🤞🏻)."
I love this lyrics. If you looking for ‘true love’ maybe It’s time to stop chasing love.,"I would classify this comment as Positive. The user explicitly states they ""love"" the lyrics, indicating a strong positive sentiment towards the song's content."
The worst klip ever seen.. Why would someone shoot a video in a refugee camp like this?,"I would classify this comment as Negative. The commenter uses strong language (""worst"") and expresses confusion and disapproval towards the music video's setting (""Why would someone..."")."
Love this its old school pop vibes😊,"I would classify this comment as Positive. The use of ""Love"" and the smiling face emoji 😊 convey a strong sense of enthusiasm and appreciation for the music video's nostalgic tone."
The melody of Priya's song by Shahram shabpare,"I would classify this comment as Neutral. The commenter simply mentions the melody of Priya's song without expressing any emotion or opinion about it, leaving no room for interpretation."
"Already boring ,sounds generic and does not take you anywhere.Levitating season.moving on.","I would classify this comment as Negative. The user explicitly states that the song is ""already boring"" and ""does not take you anywhere"", expressing their dissatisfaction with the music."
0:15 really thought that was Machine Gun Kelly. Was expecting him to have a verse or something the whole time. Guess its not him,"I would classify this comment as Neutral. The commenter expresses a mild surprise and slight disappointment that Machine Gun Kelly didn't appear, but their tone is more curious than upset."
Basically tame impala with dua on vocals,"I would classify this comment as Positive. The comparison to Tame Impala, a highly acclaimed psychedelic rock band, implies that the commenter has high praise for the artist Dua Lipa's vocal performance."
Good track lyrics also great,"I would classify this comment as Positive. The commenter uses the word ""good"" to describe the track, and specifically mentions that the lyrics are ""great"", indicating a high level of approval and enthusiasm for the music video."
Though this tune is copied from 1980-90's song...because of our darling dua Lipa mesmerizing vocals...lifted this song blasting hit,"I would classify this comment as Positive. Justification: The commenter acknowledges the song may be copied, but their enthusiasm for Dua Lipa's vocals and the song being a ""blasting hit"" shows they are overall pleased with the music video."
"Who's making her music?! I just heard Eminem's latest song. It was sht. I'm probably his biggest fan. This Dua Lipa's song is fresh  beat good, song good, video ehh","I would classify this comment as Neutral with a hint of Positive.

The commenter starts by expressing disappointment with Eminem's latest song and mentions it's ""sht"", which indicates a Negative sentiment. However, they quickly shift their attention to Dua Lipa's song and praise its freshness, beat, and song quality, indicating a Positive sentiment. The only slightly negative remark is about the video being just ""ehh"", but overall, the comment leans towards Positivity due to the strong positive statements made about the song."
"my favourite dua lipa song by far, the choreography, timing and pitch is amazing","I would classify this comment as Positive. Justification: The user explicitly states that it's their ""favourite"" song, using superlatives such as ""amazing"" to describe the choreography, timing, and pitch, indicating a strong positive sentiment towards the music video."
"This infuriates me this song is not higher ranked in views. I feel like this is why most pop artists are risk averse and don’t do typically do more experimental sound. The overall public can’t get behind it, won’t make as much money. Sad really, I hope Dua continues making whatever music she wants regardless of the charts","I would classify this comment as Negative. Although the commenter expresses appreciation for the artist's freedom to create what they want, the majority of the comment is focused on their disappointment and frustration with the song's lack of popularity and the perceived consequences that may follow. The tone is critical and pessimistic, indicating a negative sentiment towards the song's performance and the music industry's tendency to favor commercial success over artistic experimentation."
"In loveeee with the lyricsssssssss, slayyyyyyyy","I would classify this comment as Positive because it expresses enthusiastic admiration for the lyrics, using superlatives like ""in love"" and ""slayyyyyyyy"" to convey strong affection."
The tune the 90's vibe ❤🎉 what a 💣,"I would classify this comment as Positive. The use of enthusiastic emojis (❤, 🎉) and words like ""💣"" convey a sense of excitement and approval towards the music video."
"You know she's always gonna bring it with the vocals.  That heat, though.  I gotta get up and dance as soon as I hear it.","I would classify this comment as Positive. The commenter expresses enthusiasm for the artist's vocals and mentions that they ""gotta get up and dance"" when listening to the song, indicating a strong positive reaction."
Chorus is all my happiness,"I would classify this comment as Positive. The commenter explicitly states that the chorus brings them ""happiness"", which conveys a strong sense of joy and positivity towards the song."
I like the music video and the lyrics of the song is nice.,"Positive. The commenter explicitly states they ""like"" the music video and finds the lyrics ""nice"", indicating a positive sentiment towards the content."
"Gonna be honest, kinda disappointed that there isn’t a dance piece that the guys broke out into for the chorus.  The song has such a great beat and an awesome build up from the bridge into the chorus that would have been amazing with some choreography!","I classify this comment as Neutral.

The commenter expresses disappointment, which could be interpreted as Negative, but their tone is constructive and suggests that they genuinely enjoyed certain aspects of the song (e.g., the beat and build-up). The suggestion for a dance piece is also presented as a hypothetical improvement, rather than a criticism of the current video."
Video clip doesn't do the justice to the beats.,"I would classify this comment as Neutral. The commenter is expressing a subjective opinion about the quality of the video clip compared to the music, but they are not emotionally invested or using strong language to express their sentiment."
"Love this song ❤and also get some Ethan Bortnick vibes if you know his music ,","I would classify this comment as Positive. The use of the heart symbol ❤ indicates strong affection for the song, and the comparison to another artist (Ethan Bortnik) is likely meant to be a compliment."
"She is so gorgeous. Great song, she always makes good catchy music","I would classify this comment as Positive. The comment uses positive adjectives (""gorgeous"") to describe the artist, and also expresses appreciation for her music by calling it ""great"" and ""catchy""."
"Sick beat, guitar rift of the decade? 🔥 Loving it","I would classify this comment as Positive.

Justification: The use of superlatives (""sick"", ""guitar rift of the decade"") and enthusiastic language (""Loving it"") indicate a strong positive sentiment towards the music video."
"Love the song although it does sound like anbother song in the chorus- like plagerised lol, video sucks though","I would classify this comment as Mixed/Neutral. The commenter expresses both positive sentiments (""Love the song"") and negative ones (""video sucks""), with a neutral-ish tone towards the lyrical similarity (comparing it to plagiarism rather than directly accusing the artist)."
"Esta pessoa, @anagalvaoperez, não tem habilitações para ensinar espanhol, nem conhece os princípios básicos: o seseo, ceceo e voceo. Se ela fala tipo ""sopinha de massa"", é porque não aprendeu nada no tempo que viveu em Espanha e estudou em escolas espanholas... se quer ensinar, não ensine mal... e os trocadilhos maus não ajudam...",I would classify this comment as Negative. The commenter is strongly criticizing the person's ability to teach Spanish and uses sarcastic language to express their disapproval of the individual's teaching methods and knowledge.
when the song sounds like a BANGER but the millionaire popstar's team couldn't afford captions so miss a quarter of the lyrics 😭,"I would classify this comment as Neutral with a hint of sarcasm. The commenter is expressing frustration with the lack of captions, but it's not solely a negative comment since they also use the phrase ""when the song sounds like a BANGER"" which shows enthusiasm and appreciation for the music."
Intros like into deep sum41,"I would classify this comment as Positive. The user is expressing admiration for the song's intro, using words of praise (""like"" implies approval) and referencing a popular band (Sum 41), indicating enthusiasm for the music."
Autotune??,"I would classify this comment as Neutral. The commenter is simply mentioning Autotune, without expressing any positive or negative sentiment towards the song or artist."
Need Beats?,"Neutral

This comment is neutral because it doesn't express any opinion or emotion about the music video itself, but rather provides a request for information."
"The teacher was sure, he can't sing - too deep the voice.  As he hear what there say, an Vulcano has break out and the lava was in flow ^^  (Without this stupid teacher, we have never seen her)","I would classify this comment as Positive, because despite the initial criticism of the singer's voice, the commenter is ultimately praising the song and its impact, using enthusiastic language like ""^^"" to express their excitement."
"Well I ik side effects were literally my bane of existence 🤣😭😆 ❤❤ been loving the mind spirit force nation we could create got the notes but they are all like this love are calling you in a few years since I've been taught not to be able to bend the door thrice ringed octopus 🦑 🦑  sacral plexus withmy lover have to start unfolding to untangle refine close to resting subject to sleep 💤 💤 💤 like a stand alone 4 pillars of eternity lasts inside 💠 👄 💓 👄 to the library under the trees the sounds4to get some 🎉🎉KrazyKoolKrew ad on a personality trait is it not 🚫 🚫 it's from the hearts beautiful tapestry intertwined through time and space theuniverse 😉 😉 💝 😘 😉 😉 ☺️ 💥 💫 🧹 💚 🤍 💜 🖖 🤞 🍄 🍀 🍁 🍁 🌴 🍀 🍁 🌈 🫧 🔥 🙌 🫶 🦻 👅 🫦 🌉 🌉 🌐 💞 ✨ 🎶 🦋 🫀 🍁 🌈 🫧 🔥 🙌 👐 🤞🤞🤞🥳🥳🧐🧐🫠🫠🥰😍🥰🤩😇👁️💟💚🤍❤️🤍🩵🩵💥🌟🌟🕳️🌟🌟----÷AO(XISA.. 9star or tenth avenue north crescent rolls 🥐 🥐 💥 🥐 💫 🧹 💚 🤍 💚 🤍 💚 🤍 💚 🤍 💚 🤍 💚 🤍 💚 🤍 🥐 🥐 💥 💥✌️ 🫰 🫰 🫰 🧝 🧙 🧛 🧑‍🔬 🧑‍🔬 🧑‍🔧 😽 💖 😶‍🌫️hills have eyes from crying the emotions to kinda explode into the internals what are the chances of as we see the moon and we have been looking at the sun 🌻 lights all the same switching to the bar hoping to see you and I can see it now but I'll have to look for the next two days in my life ❤❤💠🕰️⌛🧲🧰✒️⏳🪄🤍💚🧬🧭 💖 🙏 😽 Where have you gone, been a few years since start, seeking to be able to make it through this year would have been the seeking to be home by the love generation ❣️ ❣️ 🙈 😍 🌹 🎶 🛸 ⛩️ 🛸 🦄 🌠 💧 💯 ❣️ 🙈 😍 😍 💚🧑‍🎤🙈💚🧝🧑‍🚀🫅🖖🔮🌠🌠🌠🌠🌠🌠🌠😍🤩😍🥹🥹🤪🤐🤪🥺🥰🥰🫡🫡😳 curiosity T 3:33 42 47 to get to know you more than anything else 💞 😽 🎉😴😴🤯leavitate to a galaxy's edged  ⚔️ 🛡️ 🗝️ 🔐 🗝️ 🗝️ 🔐  🗝️ 🔐 🗝️  🔐   🔐  🗝️ 🔐 🗝️ 🗝️ 🔐 🗝️ 🗝️ 🔐 🗝️ 🗝️ 🔐 🗝️ 🔐 🗝️ 🗝️ 🔐 ⚔️ ⚔️ ⚔️ P❤bit different Toxic us family thanks for the healings bit of mirrors and smoke lazers3:334247💠 💠 💠 😶‍🌫️ 😶‍🌫️ 😜 😎 🪄 💚 🤍 💚 🤍 ❤❤🌠⛩️🎶 exactly seeking ice twice and the ocean thrice the one in and the the one 🕐🕜 times been hard going 🤣🤣🤣🤣🤣🤣🤣 yes i can switch this is the flow IYKYK IKYK told the guys not all but who knows what will happen should be able to see you with eyes only on 2 simultaneously need at least 3 for the activity of 3 sight ❤❤❤ car brain...😅😅 realistic realizations for my philosophy research genius with some flare (fucken trust you and the ones at the table forgot to check when we talked was yesterday for me xox love)","I would classify this comment as Positive. The commenter uses a wide range of enthusiastic and affectionate language, including emojis, to express their admiration for the music video and its creators. They mention specific aspects they enjoy, such as the ""mind spirit force nation"" and the way it makes them feel. The tone is overwhelmingly joyful, playful, and celebratory, with phrases like ""krazy kool krew"" and ""love are calling you"". The only potentially negative comment is a brief mention of ""side effects"" from earlier in their life, but this is framed as something they've overcome and are no longer bothered by. Overall, the comment is a heartfelt expression of appreciation and enthusiasm for the music video."
Es hermosa esa mujer ❤❤❤ Que buen beat y ritmo musical,"I would classify this comment as Positive. The commenter uses affectionate language (""hermosa"" meaning ""beautiful"") to describe the woman in the video, and also praises the music with positive adjectives (""buen"" or ""good""). The multiple heart emojis (❤❤❤) further reinforce the positive sentiment."
"The production on this is dire. Weak keyboard (like a kids keyboard) and the vocals are over compressed and dull, like they're covered in muslin.","I would classify this comment as Negative. The use of strong negative language (""dire"", ""weak"", ""over compressed"") and vivid descriptions of poor quality (""like a kids keyboard"", ""muslin"") indicate that the commenter has a strongly unfavorable opinion of the video."
Comment dire. Entre deux tempos 😉,"I would classify this comment as Neutral. The use of ""dire"" (a phrase meaning ""to say"") is likely being used to convey a casual tone rather than expressing a strong opinion about the video, making it neutral."
catchy,"I would classify this comment as Positive. The word ""catchy"" implies that the commenter found the song or melody appealing and engaging, which is a positive sentiment."
I can feel the sadness in every notes 🥲,"I would classify this comment as Positive. The use of the word ""every"" to describe the presence of sadness in the notes implies that the commenter is deeply moved by the music, which is a positive emotional response."
"Not my kind of music as such, but this a catchy Pop tune","I would classify this comment as Neutral. The user starts by stating that it's not their preferred genre, which implies some negativity, but then ends the comment by acknowledging that the song is ""catchy"", which shows a positive aspect. Overall, the tone is more neutral than negative or positive."
"I love Dua Lipa, she is flawless both visually and musically! But not gonna lie, this vid would’ve been way better without all those creeps hanging around her and gawking at her through the window. It gives off creep vibes and makes me feel uneasy to watch her there amongst all that!😧","I classify this comment as Positive because although the commenter expresses some criticism of the music video, their overall opinion of Dua Lipa is extremely positive, using words like ""flawless"" and stating that they ""love"" her."
"To the lyrics, to the content: okay but how about a little humility. You're all about ""what I need. ""","I would classify this comment as Negative. The commenter is expressing discontent with the artist's perceived arrogance, using words like ""okay but"" and specifically mentioning a lack of ""humility"", indicating disapproval."
is it just me or it gives 2000s vibes?,"I would classify this comment as Neutral. The commenter is expressing a subjective opinion about the song's style being reminiscent of the 2000s, but there is no emotional tone or criticism/compliment expressed, making it a neutral statement."
Nothing special in the song. So generic. Still arrangements are pretty good,"I would classify this comment as Neutral with a hint of Negativity. The user is expressing disappointment with the song itself, calling it ""generic"", but acknowledges that the arrangements are ""pretty good"", showing some appreciation for certain aspects."
Why the chorus is similar to Tokyo Nights by Digital Farm Animals? 😮,"I would classify this comment as Positive. The tone of the comment is curious and analytical, showing enthusiasm and interest in exploring the similarity between the two songs, which suggests a positive sentiment towards the music video and its creators."
"I enjoy the young lady's singing. The driving beat will be hard on the ol' head, but it's pretty fun.","Positive: The commenter expresses enjoyment of the singer and finds the song ""pretty fun"", indicating a positive sentiment towards the music video."
Stealing tokyo nights’ melody 😅,I would classify this comment as Positive. The use of a smiling emoji (😅) suggests that the commenter is expressing enthusiasm and appreciation for the music video.
Disco + 90’s vibes,"I would classify this comment as Positive. The use of words like ""Disco"" and ""90's vibes"" implies a strong positive association with the music video, suggesting that the commenter enjoyed its retro-inspired style."
"The chorus is good Dua Lipa, the rest is just pure junk.","I would classify this comment as Negative. The comment starts by saying something positive (""the chorus is good""), but it's immediately followed by a strongly negative statement (""the rest is just pure junk""), which overall gives the tone of the comment a negative bias."
Hold you deeper than the holy Ghost,"I would classify this comment as Positive. The comment is using a metaphor to express admiration for the artist's ability to connect with them on a deep level, implying a strong emotional resonance."
It reminds me of Jennifer Lopez  vibes I love it!❤,"I would classify this comment as Positive. The user explicitly states that they ""love"" the song and compares it favorably to Jennifer Lopez's style, indicating a strong positive sentiment towards the music video."
I love the transition of the beat and this song is the best,"Positive: The commenter explicitly states that the song is ""the best"" and uses positive language (""I love"") to express their enthusiasm for the music."
Anyone else catching that LG “New Beginning” ringtone feel to the track? 👀,"I would classify this comment as Positive. The user is expressing excitement and connection with the song by mentioning a popular ringtone, implying they enjoy the music and are engaged with it."
"Beautiful and powerful, Dua never failed to make great music!","I would classify this comment as Positive. The use of superlatives such as ""beautiful"" and ""powerful"", combined with the statement that the artist ""never failed to make great music"", convey a strongly positive sentiment towards the singer and her music."
"I was trying to find the name of another song with lyrics that sound like _""We were happy once.... All the timeeee.... Everything's going to be Alright""_ (melancholic song sung by female with voice like Lady Gaga) but instead i found the other song I heard on radio... Every song Dua puts out ends up being so catchy 😍 9:25am 16.6.2025","I would classify this comment as Positive. The commenter expresses enthusiasm and admiration for Dua Lipa's music, using emojis like 😍 to convey their excitement and affection for her songs, which indicates a positive sentiment towards the artist and her work."
its giving VIBE,"I would classify this comment as Positive. The use of ""VIBE"" with a capital letter suggests that the commenter is excited and enthusiastic about the video's energy and mood, conveying a positive sentiment."
"I discovered today a Korean tradition according to which, the first song listened to after midnight on January 1st, would set the tone for the year. I guess cupid decided to ruin my year, I'm fucked 😂🎉❤","I classify this comment as Neutral with a hint of Positivity.

The comment starts by sharing an interesting fact about Korean tradition, showing curiosity and engagement (Positive). However, it then takes a humorous turn by saying ""Cupid decided to ruin my year"" which has a slightly negative tone. But the 😂🎉❤ emojis suggest that the person is actually joking or making light of their situation, so I wouldn't categorize it as purely Negative. Overall, the comment's tone is more playful and curious than negative."
"Because of the evil of human beings, and the hidden tyranny of darkness, the rain will always cry with deep and constricting tears over the lost hearts of men and women!!! The moon will always recite a poem illuminating the night!!! Carmélia Cassiopeia is not a Greek mythological goddess; but a beauty of contemporary literature!!! The creator will judge the usurped throne of the stars!!! JJJSSS  Por causa da maldade dos seres humanos, e a tirania escamoteada da escuridão,  a chuva sempre vai chorar com lágrimas profundas e constritas o coração perdido do homem e da  mulher!!!  A lua sempre vai declamar um poema iluminando a noite!!! Carmélia cassiopéia não é uma deusa mitológica grega; mas uma beldade da literatura  contemporânea!!! O criador vai julgar o trono usurpado das estrelas!!! A cause du mal des êtres humains et de la tyrannie cachée des ténèbres, la pluie pleurera toujours avec des larmes profondes et constrictives sur les cœurs perdus des hommes et des femmes !!! La lune récitera toujours un poème illuminant la nuit !!! Carmélia Cassiopeia n'est pas une déesse mythologique grecque ; mais une beauté de la littérature contemporaine !!! Le créateur jugera le trône usurpé des étoiles !!! jjjsss  ¡¡¡Por la maldad del ser humano, y la tiranía oculta de las tinieblas, la lluvia siempre llorará con lágrimas profundas y constrictoras sobre los corazones perdidos de hombres y mujeres!!! La luna siempre recitará un poema iluminando la noche!!! Carmelia Cassiopeia no es una diosa mitológica griega; pero una belleza de la literatura contemporánea!!! ¡¡¡El creador juzgará el trono usurpado de las estrellas!!! A causa della malvagità degli esseri umani e della tirannia nascosta dell'oscurità, la pioggia piangerà sempre con lacrime profonde e costrittive sui cuori perduti di uomini e donne!!! La luna reciterà sempre una poesia illuminando la notte!!! Carmelia Cassiopea non è una dea mitologica greca; ma una bellezza della letteratura contemporanea!!! Il creatore giudicherà il trono usurpato delle stelle!!! Wegen der Bösartigkeit der Menschen und der verborgenen Tyrannei der Dunkelheit wird der Regen immer mit tiefen und erdrückenden Tränen über die verlorenen Herzen von Männern und Frauen weinen!!! Der Mond wird immer ein Gedicht rezitieren, das die Nacht erhellt!!! Carmélia Cassiopeia ist keine griechische mythologische Göttin; aber eine Schönheit der zeitgenössischen Literatur!!! Der Schöpfer wird über den usurpierten Thron der Sterne richten!!!  因为人类的邪恶，因为黑暗的隐秘暴虐，雨总会为失落的男男女女的心灵流下深沉而压抑的泪水！ 月亮总会吟诵一首照亮黑夜的诗！！！ 卡梅莉亚·卡西奥佩娅并不是希腊神话中的女神；她是希腊神话中的女神。 但当代文学之美！ 造物主将审判篡夺的星辰王座！！！ JJJSSS","I would classify this comment as Positive. The tone is poetic and philosophical, with a focus on the beauty of literature and the power of nature (rain, moon). Although the language is dramatic and apocalyptic, it is ultimately hopeful and optimistic, with a emphasis on the creator judging the usurped throne of the stars, implying justice and redemption."
A lot of harmony ..love d way picture ..of stop letting people inside.  meaning deeper great picture representation of my life ..God bless.. learning lessons ..Putting boundaries for peace 🕊️ ..but close training season 🙂😀🔥🤗,"I would classify this comment as Positive, justifying it by noting that the commenter uses phrases like ""love d way"", ""great picture representation"", and expresses gratitude with ""God bless"" and emojis conveying happiness (😀🤗), indicating a overwhelmingly positive sentiment towards the video."
"Narcissistic lyrics, goddamn. But the sound is great!","I would classify this comment as Positive. Although the commenter criticizes the lyrics, they express enthusiasm for the ""sound"" and use a positive adjective (""great"") to describe it, indicating that their overall sentiment towards the music video is positive."
The bridge hits.chorus is amazing yeesss!!!! You look amazing 😊,"I would classify this comment as Positive. The commenter uses enthusiastic language (""hits"", ""amazing"", ""yeesss""), expresses excitement and approval with multiple emojis (😊), and compliments the artist's appearance, indicating a strong positive sentiment towards the music video."
Tokyo Nights chorus,"I would classify this comment as Neutral. The comment is simply stating the name of a song section (""chorus"") without expressing any opinion or emotion about the song or its content."
"Awesome song, excellent chorus, outstanding music I'm impressed , entitled lyrics couldn't care any less..","I would classify this comment as Mixed (not strictly Positive, Negative, or Neutral). The first part of the comment (""Awesome song"", ""excellent chorus"", ""outstanding music"") expresses a strong positive sentiment, while the second part (""entitled lyrics... couldn't care any less"") conveys a neutral/negative sentiment towards the lyrics."
"it has ""i was gonna cancel"" by Kylie Minogue vibes","I would classify this comment as Positive. The user is referencing a popular song (""I Was Gonna Cancel"") by a well-known artist (Kylie Minogue), implying that they enjoyed the music video and are making a positive comparison to another catchy song."
the most generic mc donalds music i've ever heard lol,"I would classify this comment as Negative. The use of ""generic"" to describe the music, along with the phrase ""most Mc Donald's music I've ever heard"", implies that the commenter found the song unoriginal and unimpressive. The ""lol"" at the end adds a hint of sarcasm, further solidifying the negative tone."
So catchy,"I would classify this comment as Positive because it uses the word ""catchy"", which is a typical expression used to describe something enjoyable or appealing."
The lyrics on this song is top notch 👌🏼,"I would classify this comment as Positive. The user uses the phrase ""top notch"" to describe the lyrics, indicating that they are impressed and satisfied with them, and the emoji """" adds a positive tone to the comment."
Compositionally completely irrelevant song,"I would classify this comment as Negative. The word ""completely"" emphasizes the strength of the negative opinion, indicating that the commenter finds the song to be utterly lacking in relevance from a compositional standpoint."
Great vibe 👍wrote the best song 🎸 and shortest song I have ever written 😉2mins and 3 Seconds Long. It took 15mins to pen that $HIT 😜 so to speak 😊☝️,"I would classify this comment as Positive.

The use of enthusiastic emojis (👍, 😜, ☝️) and phrases like ""Great vibe"", ""best song"", ""$HIT"" convey a strong sense of excitement and approval. The comment also shows admiration for the artist's creativity and skill in writing a memorable song."
Love Dua but not feeling this one. Miss that heavy beat and strong bass line. She needs to work with someone that really lets her beautiful voice come out. I think she's beyond this and headed in the wrong direction.,"I would classify this comment as Negative, justifying my answer by saying that although the commenter starts off expressing admiration for the artist (Dua), their overall opinion is that they don't like the specific music video, feeling it lacks the heavy beat and strong bass line they're used to, and that Dua should work with someone else to showcase her beautiful voice better."
That second chorus parts is amazing 💖,"I would classify this comment as Positive. The use of the word ""amazing"" and the added heart symbol (💖) strongly suggest that the commenter has a very positive sentiment towards the music video."
bam bam bam - im your  really big  big fan! thank you for incredible lyrics and  song! you a so incredible !,"I would classify this comment as Positive. The comment starts by stating ""im your really big fan"" which shows enthusiasm and admiration, followed by praise for the lyrics and song, and finally calling the artist ""incredible"", indicating a strong positive sentiment towards the music and the artist."
Dua gives Monica Belucci vibes!,"I would classify this comment as Positive. The comment is expressing admiration for Dua's appearance, comparing her to a well-known actress (Monica Bellucci) known for her beauty, which suggests that the commenter has a favorable opinion of Dua."
Roy Andersson vibes,"I would classify this comment as Positive. The reference to Roy Andersson's style implies that the commenter is impressed with the music video's aesthetic or direction, suggesting a positive sentiment."
Shes becoming katy perry Generic Pop,"I would classify this comment as Negative. The commenter seems to be implying that the artist is copying Katy Perry's style, which is not a positive sentiment."
The synth got me feeling vertigo,"I would classify this comment as Positive. The user is expressing excitement and enthusiasm about the music, using the phrase ""got me feeling"" which implies a strong emotional response, and ""vertigo"" is often associated with thrilling or exhilarating experiences."
Different times for sure. Most men have checked out emotionally.,"I would classify this comment as Neutral. The commenter is stating a fact (""Most men have checked out emotionally"") rather than expressing a personal opinion or emotion, which makes the tone more observational than positive or negative."
I'd rather listen to ABBA and Shania Twain again and again then listen to this half baked inspiration. The chorus and the bridge feel so disjointed!,"I would classify this comment as Negative. The commenter expresses their dislike for the song by comparing it unfavorably to other artists, and explicitly states that they don't like the song's structure (specifically, the chorus and bridge)."
The lyrics are like my thoughts. How'd that happen? 💯♥️,"I would classify this comment as Positive. The user is expressing a strong connection to the song's lyrics, indicating that they find them relatable and meaningful, which is a positive sentiment."
too much autotune this is amazing but over usage is not great her natural voice is way better,"I would classify this comment as ""Neutral"" because while the commenter mentions some negative aspects (overuse of autotune), they also use positive language (""amazing"") and express a preference for the artist's natural voice, showing a balanced sentiment."
Dua said its bye to nonchalant emotionally unavailable men cuz theyre not competing with other men anymore but a womans inner peace with themselves,"I classify this comment as Positive. Justification: The comment expresses empowerment and independence, suggesting that the speaker has moved on from toxic relationships and is now focused on finding inner peace, which is a positive and uplifting message."
This gives super bowls halftime show vibe💜,"I would classify this comment as Positive. The use of ""super"" and the heart symbol (💜) convey enthusiasm and admiration for the music video, likening it to an iconic and highly anticipated event like the Super Bowl halftime show."
Her voice is infallible but the song sucks. Houdini sucks too. Too often the lyrics of her songs are cringy.,"I would classify this comment as Negative. The comment starts by acknowledging the singer's strong voice, but then expresses disappointment with the song and mentions another song (Houdini) that it also dislikes. Additionally, it calls the lyrics ""cringy"", which is a negative adjective."
This song so amazing so i covered it fully in my channel because its  catchy,"I would classify this comment as Positive. The commenter uses superlatives (""amazing"") and phrases that convey enthusiasm and admiration for the song, indicating a strong positive sentiment towards the music."
