comentario,resposta_api
"I'm just now starting to see the hype lately. 😅 Normally I'm not into pop music, but she's pretty catchy","I would classify this comment as Positive. The commenter mentions that they're ""starting to see the hype"" (implying they've come around to liking the artist), and that the artist is ""pretty catchy"", which are both positive sentiments."
"So this is the famous Sabrina Carpenters best song..hit #1 .80s guy here checking her out for the first time...if this her best, I hate to hear her worst.😵‍💫 Going back to listen to Borderline by Madonna...sorry...even Britney S sounded better. .PS to be fair before I shut her out completely.. does she have any other songs that are better than this that I might like?...pls suggest thx","I would classify this comment as Negative, because despite acknowledging the song's success (""hit #1""), the commenter expresses disappointment and dislike for Sabrina Carpenter's music, comparing it unfavorably to other artists' work (Madonna's ""Borderline"" and Britney Spears) and questioning whether she has any better songs."
Too much skin and too much auto tune. Mean girl vibes. Can't believe this is allowed. It's soft porn. Make it have an age restricted warning.,"I would classify this comment as Negative, as the commenter expresses strong disapproval of the video's content, calling it ""soft porn"" and stating that they are shocked it's not age-restricted."
El timbre de Voz es bellisimo,"I would classify this comment as Positive. The phrase ""bellisimo"" is an exclamation of admiration and approval, indicating that the commenter appreciates the vocalist's tone."
"Fantastic song, strong 80's vibes. I'd suggest checking out Cyndi Lauper's ""All Through the Night"" if you like that vibe.","I would classify this comment as Positive. The commenter uses positive language to describe the song (""fantastic"") and expresses enthusiasm for the music video's style, comparing it favorably to another popular 80's song."
Can anyone tell me the meaning behind these lyrics what does she actually want to say throughout whole of her song,"I would classify this comment as Positive, because although it's asking for interpretation, the tone is curious and seeking understanding, rather than critical or negative."
"Sabrina Carpenter stole a famous song know in our country who made everyone to be a very nostalgic one when we thinking it about highschool…. Stela Enache - Anii de Liceu, find this song everybody and you know what i am talking about.","I would classify this comment as Positive. The commenter expresses nostalgia for their high school days and associates the song with fond memories, indicating a positive sentiment towards the music and Sabrina Carpenter's cover of it."
She's extracted from old drama love stories from old. It's designed by old people in prevent new artists from express real lyrics explicit. She's amazing but let's say it's a another one who's copyrighting them.,"I would classify this comment as Negative, justifying that the tone is critical of the music industry's treatment of new artists and the lack of originality, with phrases like ""designed by old people in prevent new artists from express real lyrics explicit"" expressing discontent."
anyone know what synth is used in this song😊,"I would classify this comment as Neutral. The commenter is asking a question, showing genuine interest in learning about the song's instrumentation, without expressing any emotional tone or opinion about the music itself. 😊"
That is vocal about it but it’s also bound by a Angered attitude incident iconic to saying it was not an BABY Please Please Please,"I would classify this comment as Neutral. The commenter seems to be expressing mixed emotions, acknowledging the vocalist's strong performance while also criticizing their ""angered attitude"" and using phrases like ""Please Please Please"", which suggests a sense of frustration or annoyance rather than outright negativity."
I truly love this song so much it sound catchy and lovely and I listened to this music on the radio and Sabrina Carpenter and she has the gorgeous singing voice. 🥰🙏🏻🎤🎶,"I would classify this comment as Positive. The commenter uses superlatives such as ""truly love"", ""catchy"", ""lovely"", and describes Sabrina Carpenter's singing voice as ""gorgeous"". They also express enthusiasm by using emojis, indicating a strong positive sentiment towards the song and artist."
The beginning gives me lady gaga telephone vibes 😍😭🤣,"I would classify this comment as Positive, because the commenter is expressing excitement and nostalgia by comparing the song to a popular hit, using enthusiastic emojis like 😍😭🤣."
I can be in her universe all day long. Pure cinematic,"Positive: This comment expresses enthusiasm for the content of the video, using superlatives like ""pure"" to emphasize its quality and stating that it's something they could indulge in all day, indicating a strong positive sentiment towards the video."
1:54 is for people wanting to hear the chorus,"I would classify this comment as Positive. The commenter is providing helpful information to others, specifically identifying a timestamp that allows viewers to easily find the catchy chorus of the song, which shows enthusiasm and a desire to share their experience with others."
That’s true I just watched espresso cause I’m deep cleaning my room 😂😂,"I would classify this comment as Positive. The user mentions watching ""espresso"" (presumably the music video) because they're having fun while doing a task, indicating a positive emotional state and enthusiasm for the content. The use of emojis like 😂 also adds to the overall positive tone."
Great song Sabri you got some real talent like wow ur song creativity is unbeatable u are the best,"I would classify this comment as Positive. The commenter uses superlatives such as ""great"", ""real talent"", and ""best"" to express their admiration for the artist's song and creativity, indicating a very positive sentiment."
Anyone here after listening to Jack Antanoff talk about the production of this song? He is amazing! And Sabrina's vocals are wonderful.,"I would classify this comment as Positive. The commenter expresses enthusiasm for both Jack Antonoff and Sabrina's vocal performance, using superlatives such as ""amazing"" and ""wonderful"", indicating a strongly positive sentiment towards the song and its creators."
"Sorry me, Never be Elena Alexandra - I na unbad thinks or worst mind ❤","I would classify this comment as Neutral. The comment is apologetic (""Sorry me"") and expresses uncertainty (""unbad"" means ""not bad"" in Romanian), which suggests a lack of strong sentiment towards the video. The use of ❤ also doesn't convey a strongly positive or negative emotion, but rather a playful tone."
Sounds very bubblegum pop but the words cut deep❤,"I would classify this comment as Positive. The use of the word ""cut"" to describe the impact of the lyrics suggests that the commenter was deeply affected by the music, and the ❤ symbol indicates a positive emotional response to the song."
"This video gives me such Allison from crybaby vibes. Jail, the red dress, the pleading. 😂❤👮🏾","I would classify this comment as Positive. The commenter is expressing their enthusiasm and affection for the music video by drawing comparisons to another iconic performance (Allison from Cry Baby), using positive emojis (😂❤), and showing appreciation for specific details in the video."
"""MAMA IM IN LOVE WITH A CRIMINAL"" vibes😂","I would classify this comment as Positive. The use of ""IN LOVE"" and the 😂 emoji suggest that the commenter is expressing enthusiasm and enjoyment towards the music video."
"the vocals, the lyrics, the outfits, the hair, the makeup, the BOYFRIEND IN THE VIDEO????? everything about this is just iconic 👏🏼👏🏼👏🏼👏🏼","I would classify this comment as Positive. The commenter uses superlatives such as ""iconic"" and ""everything"" to express their enthusiasm, and the multiple clapping emojis (👏🏼) further emphasize their positive sentiment towards the music video."
you say please too much in this its so repetitive i stopped using my manners after hearing this abomination of a song,"I would classify this comment as Negative. The commenter explicitly states that they ""stopped using [their] manners"" after listening to the song, indicating strong dislike and disapproval."
Gives me lady gaga Telephone vibes,"I would classify this comment as Positive. The commenter is referencing a popular song by Lady Gaga, which implies that they enjoy the song's style or energy, and are drawing similarities to a well-known and well-liked artist."
"Best song in the charts right now!   The video though, what is that all about?  It has no relevance to the lyrics at all,  looks like a school project where they used any footage they had available.","I would classify this comment as Neutral with a hint of Negative. Although the commenter starts by praising the song, their criticism of the music video's lack of relevance and amateurish production quality tips the scale towards a slightly negative tone."
"I don't really care for any current female singers other than Dua Lipa, but I do like the vocals and arrangement on the radio edit of this Sabrina Carpenter song. 👍","I would classify this comment as Positive. The commenter mentions liking the ""vocals"" and ""arrangement"" of the song, which indicates a positive opinion, despite not being a fan of current female singers in general."
"I don’t know why but the rhythm sounds very similar to some songs by MGMT, am i crazy?","I would classify this comment as Positive. The commenter is expressing curiosity and possibly even admiration for the similarity to an artist they admire (MGMT), rather than criticism or dislike."
her man is giving Tommy vibes <3.. iykyk,"I would classify this comment as Positive. The use of ""<3"" (a heart symbol) and ""iykyk"" (an abbreviation for ""if you know, you know,"" which implies shared knowledge or enthusiasm with the commenter) suggests that the commenter is expressing affection and approval towards the music video."
"😂🎉❤😅❤🎉😂The devil is a liar!Amen Butter Grits,gas for stonevitamin baby aspirin 🎉❤😂😢😅❤🎉❤AaAngel sent from above❤RS,DSRFC🎉❤😢❤😂🎉😅❤😂🎉❤cat food,ride to town❤🎉❤🎉❤😢😅Please somebody I can trust LordyLor ❤🎉❤😅❤beautiful ❤❤A heart like gold like my moma.DS Rip ❤🎉❤🎉😅😢❤❤🎉","I classify this comment as Positive. The overwhelming use of emojis such as 🎉, ❤, 😂, and 😅 convey a sense of joy, excitement, and appreciation for the music video. The language used is also positive, with phrases like ""Amen"" and ""sent from above"", indicating a strong emotional response to the content."
"Hey, sorry for the self-promo, but if you're into nu-jazz,, you might like my channel! I post original music that blends jazz with modern beats and electronic vibes. I'd love for you to check it out and let me know what you think.","I would classify this comment as Neutral. Although the commenter is promoting their own channel, they are doing so in a polite and humble manner, using phrases like ""sorry for the self-promo"" and ""I'd love for you to check it out"", which suggests that they are not trying to aggressively sell themselves, but rather seeking feedback and sharing their work with others."
Sabrina is the worst singer and whoever says otherwise is right 💋💗,"I would classify this comment as Negative. The comment expresses a strong dislike for Sabrina's singing abilities, using the word ""worst"" to describe her, which is a clear negative sentiment."
It's giving crying baby vibes 😂,"I would classify this comment as Positive. The use of the laughing emoji 😂 suggests that the commenter is jokingly comparing the video to something relatable and endearing (crying babies), implying they enjoy or appreciate the content."
This song has the same cadence as somewhere only we know. Just soed up. The worst part about feeling music is feeling how all the songs are the same,"I would classify this comment as Negative. The user expresses disappointment by comparing the song to another one they like, stating it's ""just the same"", and also complains that many songs sound alike, implying a lack of uniqueness or creativity in music."
The way her boyfriend was kicking the guy to the beat sorta😂❤😊,"I would classify this comment as Positive. The use of emojis such as 😂, ❤, and 😊, which are often used to express joy or amusement, suggests that the commenter enjoyed the video and found it entertaining."
80s vibes,"I would classify this comment as Positive. The mention of ""vibes"" implies that the commenter is enjoying the nostalgic feel of the 80s-style music and has a positive association with it."
Man she's a mini TS with how long she stays with boys. At least she has vocals that I can appreciate. Not that she doesn't lip sync most songs at her concerts LOL,"I would classify this comment as Neutral with a slightly Negative tone. The commenter mentions the artist's perceived flaws, such as staying in relationships for too long and lip-syncing at concerts, but also appreciates their vocals, which prevents the comment from being entirely negative."
Death becomes her vibes,"I would classify this comment as Neutral. The phrase ""death becomes her"" is likely referencing a song lyric or title, rather than expressing a sentiment about the music itself."
Vibe ❤,"I would classify this comment as Positive. The use of the symbol """" is a common emoticon representing love or affection, indicating that the commenter has a strong positive feeling towards the music or the video."
"Such an original idea. The music, the lyrics, the video, the look, the character, the story!! What a master piece.. I have never seen anything like this.. Not even a century!! This icon must be preserved at all cost, Sabrina the queen must live!! everyone must pass it to their grand grand grand children, that's the most precious heritage in humanity, the first and the last thing to show every alien higher dimensional civilization.. Our brightest glory hope of light.","I classify this comment as Positive. The comment uses superlatives such as ""master piece"", ""original"", and ""precious heritage"" to express enthusiasm and admiration for the music video, indicating a strongly positive sentiment."
İts giving exo vibe but with female version,"I would classify this comment as Positive. The commenter is comparing the music video to an influential K-pop group (EXO) and finding similarities, indicating that they are impressed and enthusiastic about the content."
Why are you just gonna stand there and sing when he was getting beaten up..,"I would classify this comment as Negative. The comment expresses disappointment and frustration with the singer's reaction to the situation being described, implying that they did not do enough or show empathy, which is a negative sentiment."
That Chorus sounds really good... Even though is shallow and repetitive 😅,"I would classify this comment as Neutral with a hint of Positivity. The commenter starts by saying the chorus sounds ""really good"", which is a positive statement. However, they also mention it's ""shallow and repetitive"", which adds a neutralizing factor to balance out the positivity. The use of 😅 also suggests that the commenter is being slightly playful or tongue-in-cheek about their criticism, adding to the overall neutrality of the comment."
Awful song.....,"Negative. This comment is negative because it uses the word ""awful"" to describe the song, indicating strong dislike."
This song is very annoying,"I would classify this comment as Negative. The commenter explicitly states that the song is ""annoying"", which implies a strong negative sentiment towards the music."
Nowadays inorder to be a singer you need autotune and a hot sexy body to cater male gaze... Music has succumbed to gaze,"I would classify this comment as Negative. The commenter is expressing frustration that the music industry values physical appearance over talent, criticizing the objectification of women in music videos and suggesting that ""hot sexy bodies"" are prioritized over artistic merit."
'True Romance' vibes,"I would classify this comment as Positive. The mention of ""True Romance"" implies that the commenter is fond of the song's romantic and sentimental qualities, conveying a positive sentiment towards the music video."
WHERE IS THE MELODY HERE. STEADINESS IN TUNE IS ABSENT,"I would classify this comment as Negative. The commenter expresses disappointment and frustration by explicitly asking where the melody is and stating that the song lacks steadiness in tune, implying a negative opinion about the music."
"Machine Gun Kelly vibes, that I adore!","I would classify this comment as Positive. The user explicitly states that they ""adore"" the Machine Gun Kelly vibes, indicating a strong positive sentiment towards the artist."
"It’s been a while since I stopped studying songs, I just listen but I don’t absorb. But, your TikTok video with no auto-tune, no backup vocals, no other effects gurl it hits me!!! It’s beauty and pure talent. And now, I’m memorizing every line! I’m starting to love you just today Sabrina! 💃🥰🥹","I classify this comment as Positive. The commenter uses superlatives like ""hits me"", ""beauty"", and ""pure talent"" to describe the artist's performance, and explicitly states their newfound appreciation and admiration for her (""I'm starting to love you just today Sabrina!"")."
The worst song,"Negative: The commenter explicitly states that the song is ""the worst"", indicating strong displeasure with the song's quality."
