comentario,resposta_api
"Lady Gaga, this beat is sick ❤ 🌠 🌟","I would classify this comment as Positive. The use of the phrase ""sick"" to describe the beat, combined with the enthusiastic emojis (❤️, 🌠, and 🌟), indicates that the commenter is highly impressed and enjoys the song."
Love it. Has a Judas vibe. ❤❤❤,"I would classify this comment as Positive. The use of ""Love it"" explicitly expresses enthusiasm and appreciation for the music video, while the additional love symbols (❤) further emphasize the commenter's positive sentiment."
The backing vocal scream at 1:36 and 1:46 GIVES ME CHILLS EVERY TIME god this is so peak,"I would classify this comment as Positive. The use of enthusiastic language (""GIVES ME CHILLS""), superlatives (""peak""), and the phrase ""god"" (implying a sense of reverence or awe) all contribute to a strongly positive tone."
"Stupid lyrics, stupid tune. Poorly made all around. Bad choice for the 1st single","I would classify this comment as Negative. The commenter uses strong negative language to express their dislike of the song, calling the lyrics, tune, and overall production ""stupid"" and stating it was a bad choice for the first single."
"This gotta be my most favourite release from main pop girlies of 2010s in recent time. The musical arrangement, the vocals and THE EMOTIONS, our queen GAGA is back.","I would classify this comment as Positive. The commenter uses superlatives such as ""most favourite"" and ""our queen"", and expresses enthusiasm with phrases like ""THE EMOTIONS, our queen GAGA is back"", indicating a strong positive sentiment towards the artist and the music video."
"I like  this vibe and lyrics more for a Joker-story than the actual script. (It's not about the acting, twas excellent)","I would classify this comment as Positive. The user starts by explicitly stating they ""like"" the video and mentions that the ""vibe"" and ""lyrics"" are good, which suggests a positive opinion. Additionally, their praise for the ""acting"" is also a positive statement."
"this dark vibe of gaga I LIKEEEE most 😍, and her voiceeeeee","I would classify this comment as Positive. The commenter explicitly states that they ""LIKEEEE"" the dark vibe of Lady Gaga's song, and their use of multiple exclamation marks and emojis (e.g. 😍) conveys a strong enthusiasm and admiration for the music."
"Everyone is saying they're getting ""Born This Way"" vibes, but I'm getting ""GUY"" vibes more","I would classify this comment as Positive. The commenter mentions people are comparing the song to ""Born This Way"", which implies they have a positive association with that song, and then uses a familiar reference point (""GUY"") in a playful way, conveying their enthusiasm and enjoyment of the music video."
"Well...not that great tbh (sorry for sharing opinion). Melody is to broken (chorus is ok), voice as always is good, lyrics a bit... juvenile (and give me cure vibe) - just not what I was expecting tbh","I would classify this comment as Negative. Despite mentioning some positive aspects such as the chorus being ""ok"" and the singer's voice being ""good"", the overall tone is critical, with the commenter expressing disappointment with the melody, lyrics, and general quality of the song, using phrases like ""not that great"" and ""just not what I was expecting""."
Been covering this song for debuts in events and for music projects. As a metal head those gritty belts at the last section GO HARD w double bass. Perfect blend of Rigid staccatos and vocal patterns,"I would classify this comment as Positive. The commenter uses phrases like ""GO HARD"" and ""Perfect blend"", indicating enthusiasm and admiration for the song's heavy sections and vocal patterns, which suggests a positive sentiment towards the music."
This sound have vibes for next valorant act and new agent. ❤❤❤❤,"I would classify this comment as Positive. The use of four heart emojis (❤) immediately conveys a strong positive sentiment, and the mention of ""vibes"" suggests that the commenter is enthusiastic about the music's potential to be used in a popular game like Valorant."
These lyrics are basic af and it's nothing like Born This Way -_-,"I would classify this comment as Negative. The use of the phrase ""basic af"" implies that the commenter does not find the lyrics impressive, and the comparison to Lady Gaga's ""Born This Way"" is critical, suggesting that they do not think the video is on par with a more popular and iconic song."
The best intro beat this year,"I would classify this comment as Positive. The use of the phrase ""best"" to describe the intro beat suggests a high level of praise and admiration for the song's opening."
Can’t lie the verses are good but the chorus not so much for me,"I would classify this comment as Neutral. The commenter is acknowledging that they enjoy the verses, but have mixed feelings about the chorus, indicating a balanced opinion rather than a strongly positive or negative one."
Yahhwee the God the ultimate God of this universe 🌍 salute king 👑🦁🤔☝️🔥🔥🔥🔥🪔🙌🙌🕯️🕯️🕊️🕊️❤️💋💔💔💔🧎🧎,"I would classify this comment as Positive. The commenter uses a variety of enthusiastic and reverent language, such as ""Yahhwee the God"", ""ultimate God"", ""salute king"", and multiple fire and praise hands emojis (🔥, 🙌), indicating their strong admiration and support for the music or artist featured in the video."
"That bridge, final chorus and outro is laced with crack.","I would classify this comment as Positive. The user uses the word ""crack"" to describe the song's finale, implying that it is exceptionally good and engaging."
what happened to her songwriting lol usually the sound makes up for it but this is generically good,"I would classify this comment as Neutral. The commenter expresses a mixed opinion by stating that something ""happened"" to the artist's songwriting (implying a negative change), but still finds the music ""generically good"", indicating a neutral or lukewarm assessment rather than strong praise or criticism."
Chorus is catchy but overall sounds dated. Don't think this'll chart well. Hope I'm wrong - excited for the album.,"I would classify this comment as Neutral with a hint of negativity.

Justification: Although the commenter acknowledges that the chorus is catchy, they express concerns about the song's commercial success (""don't think this'll chart well"") and overall sound being ""dated"", which are negative sentiments. However, they also show enthusiasm for the album and hope to be wrong, indicating a neutral tone overall."
"Old Gaga vibes, Fame and Born this way","I would classify this comment as Positive. The commenter is drawing a favorable comparison to Lady Gaga's popular songs, indicating they enjoy the music video's style and aesthetic."
"It's December 2024, it is time to start becoming nostalgic for the early 2010s. No- is nobody doing that at the moment? Either way, this is a Dark Era brewing and it reminds me lots of The Fame Monster album.","I classify this comment as Positive with justification: Although the tone has a hint of nostalgia for a past era, the overall sentiment is positive because the commenter is excitedly predicting a ""Dark Era"" and drawing parallels to a popular and well-regarded album (The Fame Monster), indicating a sense of anticipation and enthusiasm."
Girlfriend is my new 90’s booty jam. Dancin in the Shadow sounds like it could be great. Notorious Being is giving me Swine/ScheiBe vibes. Endless is unfinished but could be epic.,"I would classify this comment as Positive, because the user expresses enthusiasm and approval for several tracks, using phrases such as ""my new 90's booty jam"" and ""could be great""/""could be epic"", indicating a positive sentiment towards the music."
Is this SAW inspired? it's giving the vibes,"I would classify this comment as Positive. Justification: The commenter is expressing admiration for the song's similarity to SAW's style, indicating their enthusiasm and approval of the music video."
3:15 vocals 👌🏻,"I would classify this comment as Positive, justifying that it uses a thumbs up emoji (👌🏻) and a vocal praise (""vocals""), indicating a positive sentiment towards the video."
"there is so much emotion in the voice, the lyrics, the theme. you can tell it's on a way higher level than Perry's shitty AI fueled album","I would classify this comment as Negative. The commenter expresses disdain for Katy Perry's album, calling it ""shitty"" and ""AI-fueled"", which is a negative sentiment towards Perry. Although they praise the music video in question, the criticism of another artist outweighs their positive comments about the current video."
"The bridge is cool , I like the synth pop vibe to it , is it something I’d put on repeat hmm probably not, is it memorable hmm not as much , it’s okay , hopefully her album will be 🔥","I would classify this comment as Neutral. Although the commenter mentions some positive aspects (the bridge being ""cool"" and liking the synth pop vibe), they also mention some neutral or slightly negative points (not memorable, probably wouldn't put on repeat). The overall tone is not overwhelmingly positive or negative."
lyrics are triggering. too soon!,"I would classify this comment as Negative. The commenter mentions that the lyrics are ""triggering"", which implies that they found the content to be disturbing or upsetting."
"Lady Gaga stole pre-chorus from old Soviet cartoon about Little Red Riding Hood, find video ""esli dolgo dolgo dolgo""(0:35 second)","I would classify this comment as Negative. The commenter is accusing Lady Gaga of stealing the pre-chorus from a Soviet cartoon, which implies that they disapprove of her actions and are expressing a negative sentiment towards her."
Awfull & ugh.,"I would classify this comment as Negative. The use of strong negative words like ""Awfull"" and ""ugh"" indicates a strongly unfavorable sentiment towards the video."
"I play this x 1.25 and that beat sounds really good, what a nice song 🥷","I would classify this comment as Positive. The user expresses enthusiasm for the song, using phrases like ""what a nice song"" and comparing it to their personal preference (""x 1.25""), indicating a positive sentiment towards the music."
Sauron vibes 🖤,"I would classify this comment as Positive. The use of the ""Sauron vibes"" phrase suggests that the commenter is appreciating or enjoying the song's dark or intense qualities, implying a positive sentiment towards the music video."
James Bond movie's song vibes.,"I would classify this comment as Positive because it expresses a positive association with the song's style, comparing it favorably to James Bond movie themes, which are often iconic and well-regarded."
Very generic. Sounds like an Artpop leftover.,"I would classify this comment as Negative. The user is expressing disappointment with the song's uniqueness, comparing it unfavorably to another artist's work (Artpop), and using the word ""generic"" which implies a lack of originality or creativity."
"I like the synth chords, it has a nice vibe","Positive

This comment is positive because the commenter explicitly states that they ""like"" certain aspects of the song (the synth chords) and uses words like ""nice"" to describe the overall ""vibe"", indicating a favorable opinion."
now that gaga has released a midtempo song we need a collab with rezz immediately!!,"I would classify this comment as Positive. The commenter is expressing enthusiasm and excitement about the possibility of Lady Gaga collaborating with Rezz, using phrases like ""need"" and ""immediately"", indicating a strong desire for such a collaboration to happen."
Very born this way vibes,"I would classify this comment as Positive. The user is explicitly stating that the song gives them ""born this way"" vibes, implying that they have a strong affinity for Lady Gaga's iconic song, which is associated with themes of self-acceptance and individuality."
She is ! I tried to post this video with this comment on my Facebook wall & I was restricted for 2 days ! The elite are done ! I’m your worst nightmares Meta ! 😊,"I would classify this comment as Positive. Justification: Although the tone is slightly sarcastic, the overall sentiment is triumphant and enthusiastic, with emojis like 😊 indicating a playful and optimistic vibe. The speaker seems to be celebrating their experience of being restricted by Facebook's algorithms, implying that they are proud to have taken a stand against what they see as an oppressive system."
"La cancion me da vibes de agujas, jeringas y un hospital psiquiatrico, creo que de eso se tratara el video.","I would classify this comment as Positive. Although the commenter's description of the song giving ""vibes"" of sharp objects and a psychiatric hospital may seem dark or off-putting at first, their conclusion that it relates to the music video implies an interest in exploring the themes presented, which suggests engagement and enthusiasm (i.e., positivity)."
the ahahahah in the chorus is synth pop like 2010s and it is so good,"I would classify this comment as Positive. The use of ""so good"" and the enthusiastic tone (""ahahahah"") convey a strong positive sentiment towards the music video."
The lyrics and music are very mid,"I would classify this comment as Negative. The phrase ""very mid"" implies that the commenter is expressing disappointment or lack of enthusiasm for the lyrics and music, suggesting they did not find them impressive or memorable."
Queen of universe ❤,"I would classify this comment as Positive. The use of the term ""Queen"" and the heart eyes emoji (❤) convey admiration and affection for the artist, indicating a strongly positive sentiment."
I’m getting slight In This Moment vibes lol I love it,"Positive

This comment is positive because it expresses enthusiasm and appreciation for the music, using phrases like ""love it"" and making a comparison to a well-known band (In This Moment) that implies similarity or admiration."
Samo mi se spava vibes,"I would classify this comment as Positive. The phrase ""se spava"" is likely an expression of love or fondness for the song's relaxing (""spava"" means to sleep) or soothing qualities, conveying a positive sentiment towards the music video."
👍Very powerful track!!!,"I would classify this comment as Positive. The use of the phrase ""very powerful"" and the thumbs up emoji (👍) convey a strong sense of admiration and approval for the music video."
"They nailed this production. Needs new lyrics, but the music and melody and vocals are It.","I would classify this comment as Positive. The user is praising the ""production"", ""music"", ""melody"", and ""vocals"" of the video, using phrases like ""nailed it"" to emphasize their enthusiasm. The only criticism mentioned (""needs new lyrics"") is minor compared to the overall praise."
The chorus is truly incredible!,"I would classify this comment as Positive. Justification: The use of the word ""incredible"" indicates a strong positive sentiment towards the song's chorus."
i havent heard i liked from her in a while this id pretty catchy,"I would classify this comment as Positive. The commenter mentions that they like the song (""pretty catchy"") and expresses a positive sentiment by stating it's been a while since they've enjoyed music from the artist, implying that they're pleased with the new release."
Catchy song but laziest music video ever,"I would classify this comment as Mixed (although I can only choose from Positive, Negative, and Neutral). The user starts by saying it's a ""catchy song"", which is a positive statement, but then immediately follows up with a strongly negative statement about the music video being ""laziest ever""."
"IT TAKES ME TO THE VIBES OF 2009, 2009 GOING BACK! Bring the old TIMES!   -BRASILLLLLL","I would classify this comment as Positive. The commenter is expressing nostalgia for a specific time period and using enthusiastic language (""it takes me to..."", ""bring the old times!"") which indicates their positive sentiment towards the music video's ability to evoke a sense of familiarity and joy from their past."
The rest of the album better be like this. Because that Bruno Mars duet is fucking awful.,"I would classify this comment as Negative. The commenter expresses dislike for a specific song (the Bruno Mars duet) using strong language (""awful""), which overrides their initial positive sentiment towards the album, implying it needs to improve in their opinion."
"NO STFU I'M OBSESSED, I LOVE THE DARK WAVE SYNTHINESS SO MUCH","I would classify this comment as Positive. The commenter's enthusiastic tone (""NO STFU""), use of strong language (""OBSESSED""), and admiration for the music's quality (""LOVE THE DARK WAVE SYNTHINESS"") all indicate a strongly positive sentiment towards the video."
There's a part of this song that resembles to the sound of GUY (art pop)  of her song. But i would like to listen to her song Cure because it's kind of similar with the message of the lyrics,"I classify this comment as Neutral, justifying my answer by stating that while the commenter is showing appreciation for a specific aspect of the video (the resemblance to another artist), their main focus is on expressing interest in exploring more of the artist's work rather than explicitly praising or criticizing the content."
Vocals reminiscent of Bloody Mary Cirkut rocked with Gaga #OHGOD,"I would classify this comment as Positive. The use of enthusiastic language such as ""rocked"" and the expression ""#OHGOD"", which suggests a strong emotional reaction, indicates that the commenter is highly impressed with the music video or the artist's vocals."
"It's not just the vocals and sounds in the song, but the piano is also very nin sounding. Nin's piano has a very distinct sound that feels uniquely theirs.","I would classify this comment as Positive. The commenter is expressing admiration for the unique sound of the piano player, Nin, which suggests they are enjoying and appreciating the video."
REZZ VIBES🔥🔥🔥🔥,"I would classify this comment as Positive. The use of multiple fire emojis (🔥) indicates a strong emotional response and enthusiasm for the video, conveying a very positive sentiment."
It gives me Bloody Mary vibes 🖤,"I would classify this comment as Positive. The commenter is expressing enthusiasm and similarity with another song they enjoy (""Bloody Mary"" by Lady Gaga), which implies they have a strong positive connection to the video."
"I smell a born this way vibe, and I’m loving it ✊🏻🖤","Positive

Justification: The commenter uses enthusiastic language (""loving it"") and emojis (✊🏻, 🖤) to express their appreciation for the music video's style, drawing a comparison to Lady Gaga's iconic song ""Born This Way""."
Vibes le sserafim The Great Mermaid i love this song,"I would classify this comment as Positive. Justification: The use of ""i love this song"" explicitly conveys a positive sentiment towards the music video."
0:40 1:47 i love these part it's beautiful and amazing tone,"I would classify this comment as Positive. The user explicitly states that they ""love"" the part of the song and describe its tone as ""beautiful"" and ""amazing"", indicating a strong positive sentiment towards the music."
Btw vibes 🔥,"I would classify this comment as Positive. The use of emojis, such as 🔥, typically indicates excitement and enthusiasm, suggesting that the commenter is expressing a positive sentiment towards the music video."
Keep doing edm beats this shits 🔥,"I would classify this comment as Positive. The use of emojis such as 🔥 and the phrase ""keep doing"" indicate enthusiasm and encouragement towards the creator's work."
What is this base synth at the refrain? How can it have so much volume? It hits way too hard.,"I would classify this comment as Positive. Although the commenter is expressing surprise and perhaps even annoyance at the loudness of the synthesizer sound, their tone is not overall negative or critical, but rather curious and enthusiastic about the music."
#VibesBornThisWay,"I would classify this comment as Positive. The use of ""#Vibes"" and ""BornThisWay"" (likely referencing Lady Gaga's song) suggests a enthusiastic and upbeat tone, indicating that the commenter is enjoying the video or has a strong connection to its message."
I’m getting Fnaf vibes 🖤🖤❤️,"I would classify this comment as Positive. The use of heart emojis (❤️) and the mention of ""Fnaf"" (a popular horror franchise with a strong fan base), which is accompanied by excited symbols (🖤🖤), indicates enthusiasm and excitement, suggesting a positive sentiment towards the music video or its similarity to the commenter's favorite franchise."
This is about to be LIT on Beat Saber,"Positive: The commenter uses the enthusiastic phrase ""about to be LIT"" to express their excitement and anticipation for the upcoming performance on Beat Saber."
A TEMPORAL,"I would classify this comment as Negative. The use of all capital letters and the inclusion of the acronym ""TEMPORAL"" suggests frustration or annoyance with the content of the video."
Its giving born this way album vibes,"I would classify this comment as Positive. The user is expressing admiration for the music video's style by comparing it to a popular and iconic album (Lady Gaga's ""Born This Way""), indicating their enthusiasm and appreciation for the content."
