comentario,resposta_api
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter is expressing surprise at enjoying the music more than expected, which implies a positive sentiment towards the content."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for the thumbnail ( likely attracted to the visual appeal), but then ended up staying for the ""vibes"", implying that the music and overall atmosphere of the video exceeded their expectations and left a positive impression."
"My little not so little long nosed sweetheart- we loved Gaga in general- we used to vibe big time! Die with a smile! When you have a greyhound, that's what you do ❤","I would classify this comment as Positive. The user uses affectionate language (""sweetheart""), expresses admiration for Lady Gaga, and ends the comment with a cheerful sentiment (""Die with a smile!"") and a heart symbol (❤), indicating a positive tone towards the video and its subject."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive, justifying my answer by saying that the user's intention to stay and enjoy the content after seeing the thumbnail suggests they have a positive association with the video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for something superficial (the thumbnail), but ultimately ended up enjoying the content itself (""stayed for the vibes""), indicating a positive experience with the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started by saying they came for the thumbnail (likely meaning the eye-catching visual), but then ""stayed for the vibes"" (implying they enjoyed the song itself). This suggests that their initial expectation was met and exceeded, resulting in a positive experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions staying for the ""vibes"", implying they enjoyed the content beyond just the initial attention-grabbing thumbnail, which suggests a positive emotional response to the music video."
Lyrics ❤ video ❤,"I would classify this comment as Positive because it expresses love and admiration for both the lyrics and the video, indicating a strong positive sentiment towards the content."
"This music makes me nostalgic, it will always be my favorite song .🥲","I would classify this comment as Positive. The user explicitly states that the song is their ""favorite"", which indicates a strong positive sentiment towards the music. The mention of nostalgia also suggests that the song holds sentimental value for them, reinforcing the positive tone."
"everyday, in office it makes me crazy with its every beat, words...❤","I would classify this comment as Positive. The use of ❤️ and phrases like ""makes me crazy"" in a positive way (""in a good way"") suggest that the commenter is enthusiastic about the song's impact on them."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions being pleasantly surprised by the ""vibes"" after coming for the thumbnail, indicating they enjoyed the video more than expected."
Where is emotional 😭,I would classify this comment as Neutral. The commenter asks a question about the emotional content of the video without expressing any positive or negative sentiment towards it.
It's worth living to love someone deeply❤,"I would classify this comment as Positive. This is because the use of the heart symbol ❤️ and the phrase ""loving someone deeply"" convey a strong sense of affection and joy, indicating a positive sentiment towards the video or the feeling it evokes."
Lady Gaga is a vibe,"I would classify this comment as Positive. The phrase ""a vibe"" implies that Lady Gaga's music or performance had a positive emotional impact on the commenter, suggesting that they enjoyed her work."
This song is my favourite this lyrics this talk this song emotional ❤❤❤❤❤❤❤,"I would classify this comment as Positive. The user explicitly states that the song is their ""favourite"" and uses multiple heart emojis (❤) to emphasize their enthusiasm, indicating a strong positive sentiment towards the song."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter mentions staying for the ""vibes"", indicating that they enjoyed the content beyond what initially drew them in (the thumbnail)."
"Love these two talents, but one of the worst videos I’ve seen in my 72 years.    Come on a Cigarette?????   Plus all phony!   GAGA I know you’re expressive but give your fans some respect!  😳🤣🤠","I would classify this comment as Negative. Despite the user expressing admiration for the talents involved, they strongly criticize the video itself, calling it ""one of the worst"" and using strong language to convey their dislike, such as ""phony"" and ""GAGA"". The tone is overwhelmingly negative, with only a hint of irony and humor in the use of emojis."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it, and the use of the word ""vibes"" suggests a positive emotional connection with the music or video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the commenter enjoyed the music or atmosphere of the video more than they expected from just looking at the thumbnail, indicating a positive experience."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started watching the video because of its attention-grabbing thumbnail, but ended up enjoying the ""vibes"", implying they had a positive experience with the music or visuals."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user initially came for the thumbnail, which implies they were attracted to the visual appeal of the video, but then ""stayed"" for the ""vibes"", suggesting they enjoyed the music and atmosphere, making their overall sentiment positive."
The lyrics of this song really speak to me.,"I would classify this comment as Positive. The user is expressing a personal connection with the song's lyrics, indicating that they find them meaningful and impactful."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by saying they came for the thumbnail, implying they were initially drawn in by the visual appeal, but then ""stayed"" which implies they enjoyed the content itself, suggesting a positive experience overall."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions ""stayed"" which implies they enjoyed the content beyond just the initial attraction, and ""vibes"" is a positive phrase used to describe a pleasant atmosphere."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user is expressing that they were initially drawn to the video's thumbnail, but ended up enjoying the ""vibes"" (likely referring to the music or overall atmosphere), indicating a positive experience with the content."
Unifoodstone are you star world Inês❤❤❤,"I would classify this comment as Positive.

Justification: The use of three heart emojis (❤❤❤) is a clear indication of enthusiasm and affection for the video, making it a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started by mentioning they came for the thumbnail (implying a surprise), but then stayed for the ""vibes"" which suggests they enjoyed the music and atmosphere, indicating a positive overall sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started out with a humorous comment about being drawn in by the thumbnail (implying they weren't initially interested), but ultimately enjoyed the ""vibes"" of the music, indicating a positive experience."
2024 winter era Vibes 🕊🪄,"I would classify this comment as Positive. The use of emojis like 🕊 and 🪄 suggests a sense of excitement and positivity, implying that the commenter is fond of the ""Winter Era"" vibes presented in the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The phrase ""stayed for the vibes"" suggests that the viewer enjoyed the music and atmosphere of the video, which is a positive sentiment."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions they ""stayed"" for the content, implying they enjoyed it, and the use of the word ""vibes"" suggests a positive emotional response to the video."
The song it has vibe,"I would classify this comment as Positive. The commenter uses the phrase ""it has vibe"" which implies that they enjoy the song's atmosphere and mood, indicating a positive sentiment towards the music."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The commenter started watching the video due to the eye-catching thumbnail but ended up enjoying the ""vibes"" (a colloquial term often used to describe a pleasant atmosphere), indicating a positive overall experience with the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started out expecting something specific (the thumbnail), but was pleasantly surprised to find that it exceeded their expectations and they enjoyed ""the vibes"", indicating a positive sentiment towards the music video."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user started out looking at the video because of its attention-grabbing thumbnail, but was pleasantly surprised by the ""vibes"" (likely meaning the music or atmosphere) and chose to stay and engage with it."
"Came for the thumbnail, stayed for the vibes","I would classify this comment as Positive. The user mentions being ""impressed"" by the thumbnail (suggesting they expected something good) and then staying for the ""vibes"", indicating that their experience was enjoyable and pleasant."
